v,w,x,y,z,class
1.7544,3.5725,5.0927,5.7133,5.6995,B
4.5054,3.7139,8.8469,7.37,0.4207,E
8.855,5.8576,6.7023,4.8793,4.4759,E
1.7045,3.5708,4.4698,4.4199,7.8993,B
7.2315,4.4561,3.7556,7.1927,7.8974,E
3.536,7.0715,1.6648,4.6222,3.613,A
1.1993,2.8248,5.7881,4.6028,6.1798,B
3.5347,6.9401,3.91,9.2359,5.4486,C
4.3455,6.7269,2.2,4.0829,4.2124,A
5.6157,4.3107,7.1784,1.7301,6.6958,D
0.8614,4.8668,4.8459,4.9231,6.7947,B
2.9921,5.9735,3.7933,7.0642,3.3224,C
1.7123,4.7862,7.2442,2.628,4.2656,D
1.6476,3.1212,4.8075,5.2041,6.6088,B
4.9218,2.4925,7.8829,4.465,4.023,D
4.3446,6.9057,2.6893,4.4648,4.1143,A
4.5799,8.8804,3.8742,8.8979,2.8734,C
3.978,2.1636,8.3971,5.8024,4.285,D
7.8903,6.8133,6.3321,2.972,6.1372,D
3.6595,4.9589,5.6345,5.2474,6.4667,B
1.5828,3.0952,5.6349,4.7496,6.897,B
5.8978,4.7463,8.7083,3.5799,4.8881,D
4.1173,7.1096,2.7217,4.7675,5.0584,A
7.2235,4.7283,4.2164,3.7754,5.2177,D
1.3317,2.9951,5.1606,4.7457,7.8348,B
3.9194,7.1506,2.2724,4.2402,5.3116,A
3.0044,5.9436,7.8644,3.1027,2.9143,D
1.4723,3.9568,5.0222,4.5332,6.3027,B
4.3567,5.8899,3.1371,8.3542,5.5692,C
1.4059,2.7193,3.7913,5.6854,7.2304,B
3.9202,7.7506,3.1158,8.1413,3.9134,C
6.1723,4.3044,6.2273,2.6005,3.4259,D
6.2683,7.5223,2.1359,6.5535,5.3683,C
3.6266,7.2573,2.3963,4.328,4.255,A
0.3141,2.9189,5.5511,8.9915,0.7863,E
1.9497,2.9612,6.1547,5.123,6.9581,B
5.099,5.0301,8.9612,2.5893,4.4245,D
5.8753,6.3508,8.6552,1.2514,7.9708,E
2.3105,2.2065,5.2009,4.5371,7.4528,B
6.9343,4.296,5.2454,3.2224,0.8593,E
3.9317,6.8268,3.0386,4.1605,4.9076,A
6.2905,3.131,8.0368,2.3092,2.1258,D
3.8785,7.0051,2.3075,4.3769,4.6517,A
6.6833,7.8167,5.825,3.6848,4.6588,D
4.9248,2.8349,1.7443,9.0527,2.9138,E
0.3663,7.5859,8.3581,1.791,8.6855,E
0.8233,2.8288,5.1031,4.4492,6.4439,B
1.3888,3.7181,4.4706,3.8953,8.2228,B
4.1642,7.4951,1.9867,4.6741,4.1019,A
5.5674,4.4107,6.0409,5.4744,3.3196,D
3.3748,0.4749,9.1325,5.1613,1.3809,E
4.1333,6.6554,9.1205,6.6206,1.8866,E
1.1406,2.6172,4.3347,4.2482,6.0791,B
9.2207,3.8938,6.8111,9.7772,7.122,E
3.1072,4.0993,4.565,4.4973,6.998,B
3.3208,7.6564,2.3595,4.496,4.2736,A
3.0053,3.5039,4.9689,4.0044,6.7632,B
4.4207,7.134,2.8782,7.6398,0.0444,C
3.9973,7.3553,2.601,4.5699,4.4115,A
3.7756,7.1475,1.7295,4.7054,4.0527,A
3.8921,6.6408,6.0505,3.5029,1.2235,D
4.1517,7.9097,1.6805,4.0965,3.8482,A
2.0773,2.3367,3.3044,5.2034,7.9571,B
7.7356,5.9178,7.7456,3.1392,2.6303,D
4.5935,7.3487,3.1242,4.1093,3.5028,A
1.0454,3.0677,5.0654,5.5423,6.6419,B
4.5359,4.7949,6.7037,3.2866,0.6759,E
3.9033,7.2513,1.9487,3.7167,4.3563,A
0.6502,3.1696,5.4104,4.5092,8.2081,B
7.3458,7.1616,9.3318,1.7352,4.332,E
2.4284,3.4029,5.1303,5.0756,7.7051,B
2.3035,7.0948,4.1911,8.0833,2.2592,E
6.7732,5.2111,4.9744,3.2604,0.9926,D
3.8856,7.6698,2.6306,4.7833,4.672,A
4.4123,7.2104,3.2952,4.201,4.1158,A
5.9375,4.4756,9.0956,4.8193,5.2681,D
5.3424,3.0916,5.8646,4.1216,1.6929,D
4.5859,4.4049,4.911,2.5152,2.9987,D
4.5299,6.7181,4.0737,7.8886,4.1642,C
4.5121,6.4367,3.9186,7.3761,3.8329,C
6.5776,3.6828,9.3507,2.3911,4.0254,D
3.5152,7.9789,5.1825,8.2224,3.6326,C
1.4229,3.8326,4.5178,6.1901,6.5416,B
4.4579,6.9069,1.4541,3.7789,3.2066,A
3.961,7.0681,2.2283,4.5816,4.4919,A
6.2611,4.6306,4.6537,3.1894,7.2228,D
1.5757,1.8021,4.2599,5.0548,6.9445,B
5.5798,7.0274,7.3705,4.6308,8.6799,E
1.4228,2.9797,4.1755,4.3408,6.4477,B
3.8529,7.2086,2.0435,4.3591,3.9585,A
2.7867,3.6119,3.1471,4.359,6.4537,B
3.5435,7.0666,2.3624,4.4577,4.5551,A
3.8314,6.6623,2.3944,4.4772,4.7062,A
1.4714,8.7817,5.1089,8.9623,3.9821,C
3.2037,7.0523,2.9144,4.2265,3.8998,A
0.8934,3.997,0.9514,2.825,0.3718,E
1.7985,3.8371,3.0695,4.9556,8.8834,B
2.866,3.7981,5.6746,8.7446,4.8807,E
1.7271,3.4291,6.0169,3.6266,7.3693,B
6.4724,9.6937,6.3483,8.7895,0.5464,E
7.3304,7.6064,3.9555,3.0649,0.3217,E
0.6227,3.1158,4.3024,5.521,7.2607,B
3.6963,6.9856,1.8734,4.0623,3.6733,A
1.2312,3.1524,4.1078,4.853,7.1272,B
3.8005,7.1978,2.221,4.4436,4.4793,A
4.2631,6.8824,2.2199,4.0664,4.09,A
4.1197,7.0725,2.6636,4.3945,5.0604,A
8.5754,7.0574,0.4795,5.2342,0.5312,E
1.4366,3.4412,5.5525,4.674,7.8182,B
4.5072,6.2354,5.924,0.6563,5.0143,D
1.2553,8.5214,4.6927,7.1227,3.3102,C
3.4559,7.624,2.1441,4.2561,4.931,A
3.9109,6.3663,2.56,3.3089,4.0595,E
3.5476,6.9446,1.8702,4.4046,4.0787,A
9.5432,8.8188,1.7232,2.6194,7.5789,E
1.5006,3.7691,5.5261,5.2589,8.0104,B
3.6729,7.0016,2.0851,4.8205,4.2907,A
4.5478,8.9706,5.0921,9.5927,1.3672,C
4.7535,5.3842,6.6847,2.952,5.6765,D
3.5732,5.6195,8.8823,3.3674,2.3529,D
5.6061,3.212,9.2232,2.2353,4.4878,D
4.8456,5.1637,4.6196,2.9907,2.9259,D
4.772,7.3864,3.7002,3.0394,4.4583,D
2.2598,9.2336,5.0943,8.971,2.654,E
6.0899,3.1115,5.9801,4.6243,6.602,D
5.2628,7.4551,5.7663,3.2129,1.0119,D
0.2336,3.3059,4.389,4.5036,8.1889,B
4.7135,7.5312,4.5863,8.0916,2.8955,C
4.4326,7.0792,2.0104,3.9198,4.5034,A
4.2117,7.3998,2.1894,4.4197,4.04,A
9.8444,4.0241,4.3586,3.9285,6.441,E
6.7085,5.5891,2.3857,5.3513,4.1364,D
4.8857,9.2519,5.6238,3.1362,0.5668,E
2.8086,1.7564,3.9988,4.9266,6.4622,B
3.3923,7.2157,1.9777,4.5386,3.9013,A
3.9671,10.0,4.3911,7.7818,1.6788,C
1.0621,3.8671,3.8928,4.3569,6.2036,B
7.0553,6.4126,5.4363,6.1074,5.5515,E
4.1776,6.5297,2.5099,4.4535,4.5158,A
3.1242,7.2429,3.4379,6.4264,3.6917,C
3.4809,6.9507,1.8091,4.4551,3.9485,A
1.0913,3.9067,5.1232,5.7276,7.4238,B
6.0303,8.8202,2.4094,5.5448,3.4957,E
5.9366,1.8579,8.2083,3.3584,3.943,D
3.8688,7.566,3.1612,4.1769,4.4203,A
9.0129,8.9584,9.7726,3.771,2.5894,E
0.6295,2.4789,5.4981,4.5435,7.226,B
6.114,3.8725,6.5523,2.2089,5.9445,D
3.9333,2.704,1.9422,4.8596,9.2224,E
2.8082,6.5659,1.9869,9.5261,3.4513,C
4.7073,5.3711,4.9639,4.1701,4.2295,D
8.9529,8.6358,2.9747,3.0559,3.2556,E
4.4803,7.3799,1.7283,3.9312,4.642,A
9.4234,2.8501,8.4871,7.9374,2.2728,E
5.3529,6.3973,6.0414,2.2491,4.8946,D
4.1006,7.1004,2.2144,4.2995,4.2026,A
3.4826,5.5011,7.0645,2.992,3.4602,D
7.5015,7.5716,7.2448,2.2992,7.2008,D
3.7279,7.2847,1.5394,4.6667,4.1801,A
3.4192,6.9165,1.347,4.3245,4.2402,A
1.8384,3.4118,4.3958,5.3303,7.6029,B
4.0215,2.3569,7.6161,3.5608,4.9695,D
5.4059,3.2421,8.3333,4.6496,2.5503,D
2.0198,3.8536,4.3191,5.0075,8.1452,B
3.3877,7.6508,3.793,6.0333,3.9269,C
2.5438,3.0531,4.7023,5.8667,7.7219,B
7.2535,3.6001,9.5036,4.7464,3.6303,D
2.4626,7.5234,3.5622,8.5903,4.4968,C
2.6287,3.5126,5.2237,4.6169,6.8083,B
3.7949,7.1701,1.412,4.0965,4.374,A
3.7963,6.9588,1.4881,3.9332,4.3738,A
2.0299,7.751,5.7922,5.4499,2.5976,E
5.438,6.0047,3.6318,6.9959,1.4076,C
4.3303,7.3822,4.6925,7.5351,1.4635,C
1.4213,4.6523,5.5022,4.3023,8.1161,B
2.1255,4.9951,6.3149,5.029,8.0288,E
1.5025,7.6979,2.7682,7.7055,1.4479,C
5.307,5.4437,8.8543,2.8803,4.4459,D
7.8857,0.286,4.5196,4.763,1.9689,E
2.2624,6.4284,3.0638,8.984,2.347,C
3.2565,6.7958,2.7591,4.0327,4.5178,A
4.5242,6.6426,2.6305,4.1725,4.396,A
7.8276,2.4317,8.1724,8.0955,3.4436,E
0.2703,4.4233,1.7474,7.5727,2.7039,E
4.3875,5.0726,8.9713,4.7208,6.3212,D
0.8725,9.4299,7.1392,7.9843,9.7413,E
6.1962,4.5028,9.2533,9.1651,8.6148,E
3.0664,3.4851,6.2756,4.7717,5.5045,B
4.2789,7.2074,3.0548,8.0502,2.5081,C
4.2728,7.169,2.099,4.748,4.3306,A
9.7501,0.0993,3.3648,3.1193,9.9773,E
0.5553,1.2653,9.6251,9.7219,7.4717,E
4.8165,4.7269,6.4692,1.5766,1.7923,D
3.6196,7.0985,2.5211,4.2151,4.3741,A
6.5661,3.3232,8.1853,4.8933,3.781,D
1.0937,6.257,1.1005,4.1627,1.2424,E
4.1053,8.1279,3.6505,7.8135,1.4553,C
1.4757,2.7572,6.308,5.0428,5.8543,B
4.92,2.4329,3.9488,5.0168,9.5455,D
0.3342,1.5393,5.1417,5.263,7.7708,B
6.734,3.5888,4.1036,1.6637,3.2272,E
3.1767,6.9078,2.655,5.0257,5.0444,A
2.8578,9.1079,5.4634,7.1142,3.3123,C
4.0445,7.2879,4.6139,6.205,2.0335,C
0.6569,3.7988,5.2808,4.7065,7.7702,B
4.3847,4.6433,7.7878,3.6834,4.4732,D
5.1736,6.3043,4.6824,7.5198,3.1673,C
3.646,6.6994,1.9508,4.1308,4.2003,A
3.3479,5.2394,2.9804,3.7265,0.8532,E
5.152,6.7477,7.7275,9.7582,8.2232,E
3.5685,8.997,4.1286,6.5641,3.378,C
0.8034,2.0063,4.423,4.4287,7.9095,B
7.4124,7.2135,6.3874,3.1224,3.9625,D
3.5604,7.7135,5.0362,7.2569,4.2076,C
6.4762,5.7123,9.2377,5.7943,5.1226,D
7.1581,8.2133,7.3558,8.2315,6.5348,E
1.5021,3.1585,5.1666,5.4585,7.7316,B
5.0342,5.3411,7.0996,5.0797,4.6409,D
1.7327,2.2366,5.0788,5.2202,7.0129,B
2.304,4.6147,5.614,4.6604,6.4275,B
1.8561,3.0207,5.7389,5.7293,8.028,B
1.7545,0.9033,6.2679,3.9923,8.0273,E
5.6321,7.947,5.9823,7.3434,4.3758,C
6.9273,6.8502,9.1579,8.3842,4.8013,E
9.3957,4.7987,6.858,4.0331,5.6596,E
3.6383,4.5202,7.5891,4.6906,5.5344,D
8.2284,9.5144,2.2339,0.5362,5.2675,E
4.7949,5.5794,7.7959,2.9954,5.9853,D
1.8105,7.9468,9.0333,9.3275,2.562,E
1.637,3.0659,5.4977,4.1929,6.7744,B
2.4509,3.5379,4.6511,5.7313,6.2113,B
0.3994,3.1869,4.665,5.2345,5.9547,B
6.8403,3.1561,7.881,3.3574,2.7195,D
1.1188,2.7083,5.3329,4.8602,6.9699,B
6.2829,5.555,7.1918,6.1104,6.1524,D
0.8288,2.4594,6.3883,5.0534,6.8023,B
0.0869,1.2006,3.2796,9.4087,0.1839,E
1.2337,3.7688,6.3024,5.2533,6.7174,B
2.2525,5.4812,8.8898,5.286,1.6175,E
3.1164,6.7344,2.7513,6.8985,3.9975,C
5.5855,4.3235,6.5852,4.1322,3.8548,D
3.7292,7.5305,1.6983,6.595,3.7303,C
8.4538,7.1613,5.6626,0.8598,3.2388,E
9.7741,5.9075,2.8208,9.9998,5.9293,E
7.6924,4.6242,4.0839,2.7757,5.401,D
1.6316,4.737,7.6268,1.4041,6.9932,E
9.0065,0.0217,5.1972,5.6472,4.5233,E
2.1429,2.3616,5.8713,5.6678,7.5953,B
4.7246,5.9022,5.5809,3.4456,5.1321,D
3.7171,7.4498,2.1238,3.9247,4.1302,A
5.8284,9.1904,5.7216,7.5108,7.5804,E
0.3763,4.1079,4.7852,4.1683,7.8562,B
8.9383,6.1044,7.5294,2.117,4.2825,D
3.8585,6.9434,7.2104,4.1958,5.1232,D
4.81,4.8526,3.9309,6.0198,4.2698,C
2.8512,2.5666,5.058,2.439,3.8201,D
3.112,9.7858,4.1719,8.5169,5.2258,C
5.8293,4.981,7.9693,2.4936,0.3403,D
2.0168,2.8808,7.3483,6.6629,7.638,B
6.2168,2.0495,6.5462,4.6563,6.0918,D
2.9529,8.8414,5.0741,8.4041,2.4173,C
9.948,7.7301,4.6739,6.3722,0.0851,E
2.0213,2.8719,5.5861,4.4169,7.4592,B
1.0698,4.0353,3.1779,3.3783,5.858,B
9.5821,7.0384,5.0728,3.2285,6.8716,D
3.3748,8.299,6.6168,7.4647,4.6666,C
7.21,1.4344,5.6455,4.377,7.3049,E
4.1815,7.4733,0.0,7.5093,1.1693,C
3.7585,6.1325,4.4005,7.6487,1.3666,C
5.7342,5.7711,9.1932,3.4664,4.6081,D
1.3523,3.2452,3.4063,4.6168,5.8665,B
1.2158,2.3575,4.3865,5.5771,7.2728,B
3.8913,7.4799,2.0937,4.3865,4.3514,A
4.5194,7.271,6.6613,3.8584,0.9319,E
4.5907,7.4895,4.2818,8.982,2.1143,C
2.13,7.6374,4.0219,7.9455,3.0842,C
7.1914,3.5079,6.7478,3.4605,6.748,D
2.9127,7.7264,1.1286,7.3446,1.982,C
1.9113,3.5,5.5163,4.8877,7.7082,B
5.8768,3.4646,4.2972,2.5509,6.4215,D
6.2012,5.2217,4.4641,2.1671,6.6422,D
1.0975,3.3381,4.4605,5.5722,8.1656,B
3.2873,7.5997,2.9201,4.43,3.7225,A
4.4396,6.8457,2.094,4.3608,4.5594,A
0.7967,3.5135,5.4276,4.8051,7.9706,B
5.3988,6.7677,5.4581,7.3673,4.6368,C
9.3523,7.9567,7.0977,5.1297,2.9497,E
4.8238,7.1169,5.6202,6.4877,2.7554,C
4.59,7.2946,2.2326,4.4712,3.4541,A
2.9139,4.2479,4.7908,5.4269,6.9843,B
1.9863,2.4935,4.6079,4.7812,6.2158,B
0.6172,6.4392,2.3544,1.6261,1.791,E
2.6268,8.2617,3.4124,6.4928,3.5967,C
5.4689,0.6734,4.1922,0.8966,4.8327,E
5.2287,5.6055,4.685,7.0118,2.3407,C
2.5133,5.7746,4.3941,10.0,2.5259,C
3.3628,0.1046,7.5659,1.7858,3.8233,D
0.0,3.397,6.3947,4.6603,7.357,B
0.5195,1.2845,3.6732,7.1581,6.2614,E
2.0118,1.3815,3.5648,2.8606,5.3104,E
4.315,6.8965,6.4247,5.8443,2.5118,C
7.4978,6.0574,3.8674,0.8198,5.107,E
1.7535,4.1453,6.3593,5.2226,6.3728,B
6.7878,5.2194,5.2866,6.2433,4.9588,D
4.1423,5.0098,4.7832,4.1913,3.3002,D
7.3222,5.2501,7.9898,2.7201,6.5724,D
8.1342,4.3108,5.2658,3.8623,4.4873,D
4.4971,6.8125,2.7391,4.6533,3.4112,A
3.8638,7.3547,1.8797,4.3835,4.1747,A
2.1854,2.5511,4.6186,4.9935,5.5711,B
6.5647,7.2715,7.6444,2.5226,6.3138,D
8.2863,4.5684,4.7916,1.2377,6.2346,E
6.2736,0.6868,9.7473,7.4301,3.3531,E
4.1506,6.7266,2.7269,4.5909,4.3941,A
4.3156,7.4989,2.5594,5.2817,3.9589,A
3.9118,7.0489,1.9667,4.8621,4.2783,A
3.9002,6.8479,1.8668,4.5887,4.5704,A
3.2519,7.3911,1.8264,4.231,4.3952,A
7.6446,3.413,5.0258,2.6111,3.2792,D
5.8209,4.8018,7.3755,3.104,2.9213,D
3.9923,7.5634,3.8051,7.4978,4.1917,C
4.5585,6.0147,5.4199,7.8428,5.1243,C
0.077,0.5842,5.6812,1.6671,4.7884,E
3.8103,6.7586,2.4434,4.1373,3.1308,A
4.2936,8.6812,5.1709,6.6635,2.3334,C
4.021,6.6468,2.1723,4.3309,4.4589,A
0.6535,3.4231,4.8232,4.3973,6.064,B
8.3424,8.6971,7.4174,8.9584,7.6051,E
4.8097,6.2947,2.0505,7.7154,1.8384,C
3.3049,7.0428,3.6307,8.2885,4.0565,C
4.207,7.0661,1.914,4.1202,4.8637,A
2.9556,7.4262,4.5479,8.425,2.5653,C
5.3707,4.5982,5.6431,6.3941,4.0705,D
1.3493,8.561,1.9565,8.3911,2.9392,E
1.2579,2.9095,4.3617,4.1824,6.0545,B
2.1279,8.0017,6.1933,5.5716,0.4836,E
7.9979,9.452,2.1079,6.9519,4.3278,E
1.5558,2.9984,4.9682,5.6171,7.3999,B
2.3625,3.3016,3.8854,5.2308,7.5271,B
5.9496,8.743,8.9166,7.561,9.0672,E
0.7331,3.219,5.8883,5.2619,7.8698,B
4.2678,7.9277,2.3988,4.4778,4.399,A
0.6848,2.8874,5.566,3.9958,7.3578,B
2.5343,5.889,3.1194,7.6025,3.6541,C
9.5833,0.3072,2.8675,9.2012,8.7169,E
4.2835,8.2054,1.4129,6.5598,3.1839,C
1.0289,3.3312,5.3058,5.0583,6.8358,B
1.6238,3.0837,4.5124,4.9153,7.9188,B
5.3485,2.6997,3.0052,3.9964,3.7315,E
3.5815,5.2257,5.2362,8.7132,2.4162,C
