v,w,x,y,z,class
7.2023,3.4884,6.7101,4.9887,8.2818,E
7.7689,3.3576,6.0479,3.2124,5.1366,B
7.1281,3.6291,6.9682,3.4853,7.032,E
8.5328,5.631,3.2818,5.4076,1.3895,D
1.1054,0.7251,4.0522,4.4766,4.1214,C
5.0722,7.7775,5.7633,9.5639,0.7713,D
7.0026,3.4104,7.225,3.6427,6.0185,E
7.2895,3.3305,7.5453,3.4044,7.3099,E
4.9802,2.9166,6.3635,3.9917,7.0805,E
5.5081,3.622,3.7832,3.1647,4.9771,C
7.8502,3.7766,5.7246,3.9358,6.2616,B
8.0158,6.6861,0.7738,0.4951,1.6533,D
5.3241,5.9135,4.8692,6.9104,2.9395,A
8.1745,3.6087,6.066,3.4554,6.8964,B
4.4861,7.0396,5.4325,0.0,5.1616,A
2.8197,4.7848,3.2148,5.0446,3.1387,C
5.486,6.9567,4.726,4.3174,5.3448,A
1.2019,5.1307,6.2356,6.7569,5.3101,D
5.7708,3.2933,3.8395,4.4396,3.5973,C
7.6963,4.6486,5.4539,5.7609,5.8985,E
8.0624,3.3528,7.5893,4.2732,6.0925,B
5.0019,6.0927,6.1963,6.0201,3.8269,A
7.529,5.4058,6.1297,7.3437,3.6626,D
6.2037,2.8976,2.5323,4.8178,5.8822,C
2.859,7.887,4.7084,7.5298,4.1238,A
7.3801,4.019,7.2971,3.6572,7.3046,B
3.0625,4.2369,2.4599,4.8868,0.3535,C
2.5725,4.863,1.9684,5.7485,4.5266,C
7.1687,3.4425,8.2446,5.6241,7.4541,E
5.1442,9.1033,3.9273,8.5963,7.5391,D
5.5409,1.747,7.5269,4.3481,7.4233,E
3.164,3.8759,3.2428,6.3384,1.1177,C
3.2939,5.7899,4.267,6.4839,5.7109,C
8.1594,3.7729,4.8358,5.1526,5.5666,B
5.0454,6.4924,5.2632,5.8241,6.3039,A
5.4587,5.0472,8.2446,3.6272,7.0322,E
4.28,6.4265,9.122,3.8454,7.8768,D
3.8172,7.3563,6.0498,4.0411,4.8283,A
4.03,5.7959,6.5854,5.8614,7.385,A
8.7684,2.2888,6.9198,7.0381,6.3757,E
3.4725,6.9495,5.6498,4.4111,5.2138,A
5.4925,7.317,4.4353,3.9714,7.6178,A
2.7401,4.0676,5.595,7.5865,4.2794,C
8.1307,3.8282,5.7516,1.4969,6.1047,B
2.4636,5.0735,2.5974,3.9086,5.0786,C
4.8341,2.6747,4.0645,5.9392,4.7552,C
8.5183,5.7472,5.6971,3.3992,6.8454,B
9.3882,3.4234,6.1044,3.6005,7.1464,B
4.7979,9.3326,7.5479,5.6995,9.7007,D
8.008,4.0699,6.0021,4.8407,6.0321,B
1.6163,6.6655,4.2256,7.723,1.6804,D
5.085,6.0742,6.0438,4.3305,5.3931,A
7.7456,2.904,7.2941,3.5024,5.5651,E
4.4904,7.2217,3.5904,6.0618,2.6253,A
3.8472,5.494,4.15,8.3224,4.7692,C
7.879,5.9457,8.273,4.3573,5.237,E
9.6241,0.2734,6.251,9.4009,1.1998,D
0.3405,1.2057,7.9988,9.2899,1.5693,D
6.6549,4.1715,5.7442,4.4126,6.3877,E
8.795,0.796,3.7264,9.0933,0.6222,D
8.3611,5.0411,5.1761,3.8236,4.5793,B
8.4712,2.4394,6.5907,4.6262,6.6241,B
5.5476,7.4318,6.0511,3.5221,3.4345,A
2.8568,4.5955,3.6101,5.1809,4.4228,C
7.1279,5.2424,7.4415,2.5701,7.0031,E
8.7547,3.7061,6.3853,3.1095,8.512,E
0.0938,4.7071,6.9977,7.4822,8.9949,D
7.3752,2.2092,5.8141,4.8333,6.1438,E
6.2677,5.7555,3.3282,6.2365,4.1533,A
7.6828,3.4759,7.3775,4.5548,7.3478,E
8.7462,7.0967,2.4882,3.814,9.8264,D
7.1338,2.6889,7.4905,4.6362,5.9361,E
1.6577,6.8049,3.6328,9.2554,2.1234,D
7.7369,3.6103,6.9565,2.2046,5.3592,E
8.1748,3.0373,4.9542,4.084,8.7242,E
7.9069,6.3232,2.289,7.8191,5.4026,D
8.5806,4.7155,6.6426,2.8896,5.445,E
4.8399,2.6823,4.2066,4.4391,0.1753,D
6.0355,5.1197,2.8569,5.4118,4.9442,A
4.2222,7.5818,5.1512,6.189,4.0341,A
7.6751,3.8321,8.9261,5.0641,7.5684,E
9.4261,5.272,4.6729,2.8276,5.0482,D
4.3665,2.5508,5.4322,6.2777,1.956,C
7.1968,2.9628,6.9895,6.0566,6.3905,E
3.0018,7.0808,6.0784,4.4785,4.2108,A
4.6776,1.0952,1.521,7.2003,7.6033,C
7.207,3.8216,4.3176,5.7905,6.7837,E
7.7388,4.0362,1.6693,6.6993,9.6903,D
4.6988,7.9262,5.5363,3.5881,2.1969,A
9.3919,3.8026,6.6346,2.6636,2.5027,D
8.2363,3.3987,3.0598,4.9233,3.6432,D
4.0624,5.7329,5.8207,2.7628,5.913,A
6.6755,5.7935,7.1636,6.8235,3.2441,A
4.9996,7.7919,6.9306,2.1082,6.1824,C
2.8004,0.9106,8.669,4.2783,9.4682,D
8.1329,3.471,6.5959,3.0885,6.5965,B
3.8137,5.9855,3.5457,9.1581,1.9447,D
1.2598,8.7446,2.5718,2.2227,1.6571,D
7.9103,3.3423,6.1165,3.9579,8.154,E
6.0488,6.8712,7.2919,4.8108,7.8248,A
1.0915,1.4997,0.7122,7.103,4.2232,C
8.8775,2.5699,8.4576,3.4965,6.2307,B
4.3234,6.0435,4.2158,5.8053,2.8042,C
3.673,5.7176,2.4763,5.9887,4.338,C
7.3863,3.8071,7.3353,4.952,7.651,E
8.1512,3.5185,6.1729,3.5808,5.4585,E
8.067,5.0952,7.8794,3.4885,7.9858,B
6.2026,8.0859,6.6357,4.7906,6.2758,A
10.0,4.3099,6.7179,3.6988,7.0345,B
6.6381,1.5216,8.189,2.3754,7.2133,D
8.5598,3.7399,6.5362,3.1573,7.6269,B
5.0165,3.1559,7.2504,2.3013,9.0597,E
5.343,9.6502,5.7228,8.0482,6.8152,C
9.2741,4.2894,6.1545,3.4708,7.1425,B
5.7145,9.5032,3.9943,8.0909,8.259,D
3.8426,4.2195,4.4509,6.0213,3.5298,C
3.5465,8.623,8.6742,5.8919,5.986,D
7.0079,4.1406,7.0292,3.5618,5.8176,E
6.3068,4.9664,7.7534,4.1812,7.6649,E
3.8289,4.0426,3.9687,3.8303,4.1259,C
3.9802,4.4308,4.3582,3.6138,4.8784,C
7.2832,3.3481,5.224,3.0697,6.7488,B
2.8392,0.7568,0.2857,6.3842,8.4986,D
8.7423,7.9049,6.5986,8.5512,1.3031,D
4.3301,6.5682,4.1584,3.7356,7.0453,A
5.5635,6.565,6.0901,4.8271,8.8429,A
3.3865,6.2142,5.7871,4.3926,3.4858,C
5.3787,4.3637,3.4556,6.1997,4.9341,C
0.5964,0.7877,9.7681,9.0858,6.8418,D
4.2158,5.3181,4.0026,6.5056,3.639,C
5.9737,7.6685,6.4969,4.203,4.796,A
0.1167,3.9267,6.2734,5.4158,1.0201,D
6.4999,0.0393,6.7847,7.439,9.5431,D
6.8765,3.6197,5.683,4.7217,5.9622,E
9.9338,6.8862,6.5535,1.3146,2.0876,D
5.2587,2.8684,7.2331,4.3643,8.8917,E
7.1222,5.5351,6.618,3.8273,6.8996,E
3.9959,9.6918,1.3977,7.0699,0.7513,D
0.7417,1.4022,3.0463,7.4509,0.375,D
7.4211,3.2322,8.8889,4.7099,6.7342,E
7.1552,3.6103,6.294,5.6143,6.641,E
5.1836,3.5481,2.444,2.2723,4.9016,D
8.5649,2.8836,8.4085,5.6244,6.3579,E
7.5557,3.7205,7.0975,3.788,5.3251,B
7.6031,4.1932,1.2091,3.7145,9.2826,D
7.7102,3.8774,5.5131,3.6206,4.6719,B
7.3473,4.2066,5.4979,3.5438,7.081,B
5.0634,8.8788,5.0529,3.8035,3.8988,A
9.3843,3.043,5.6848,3.6056,4.9096,B
8.0878,4.0705,7.2656,1.2036,5.925,B
0.2003,6.2262,4.0891,4.5431,4.0787,D
8.2923,0.0859,2.1683,6.037,2.7546,D
3.0744,7.1144,4.4737,6.0396,3.2953,C
9.441,2.8277,9.2306,4.6567,2.9147,D
5.7233,4.3015,6.4117,3.5248,7.7323,E
6.952,4.9384,8.758,3.9028,7.9812,E
6.8603,4.0562,6.1041,4.4311,6.7023,E
7.2013,2.9608,9.4439,4.7303,6.5274,E
7.0797,7.1379,6.5824,7.6009,3.1838,A
5.4132,4.4664,6.2086,5.5966,4.5695,A
3.3074,5.3514,5.4405,4.9333,5.8549,C
2.5402,1.5696,6.3398,7.2719,1.8603,C
3.7606,4.6808,5.6361,7.2019,4.1524,C
3.0852,5.028,0.8625,8.6829,5.9344,D
3.651,6.6556,6.6665,4.3222,6.675,A
2.7684,4.1597,4.4095,5.9684,5.3878,C
5.7696,7.9428,2.9246,4.8727,6.8851,A
4.016,3.8705,0.263,6.4834,5.7814,C
0.4647,6.1966,5.1838,5.6595,2.822,C
2.6529,3.9557,2.3238,6.0276,5.1429,C
7.0122,1.33,5.8935,4.5436,6.4789,B
1.9351,5.2784,1.3654,3.1323,3.9987,C
7.1343,4.1594,7.0438,4.8636,5.9187,B
6.898,6.006,6.3536,3.7267,6.2124,A
9.0026,4.755,5.4843,2.7076,6.9844,B
3.8275,3.0836,1.7164,3.8266,2.0389,C
7.1247,5.0332,7.8063,3.5681,7.7977,E
8.3721,4.1895,2.1011,1.4391,4.7039,D
5.974,2.3067,7.1791,3.871,7.4162,E
8.5067,3.2621,7.511,4.8146,5.4881,B
7.7237,3.2164,5.6266,2.8647,7.5053,B
2.7511,4.1905,5.7127,5.2887,4.9405,C
5.9939,2.7,6.7191,3.2942,5.4152,E
4.9303,6.3981,7.2712,5.3808,4.2021,A
3.2379,5.9842,6.436,3.5805,2.8418,A
1.7506,9.1478,5.4028,5.1891,8.9499,D
7.1232,2.5765,7.3149,3.1977,7.6471,B
6.8709,6.3227,6.2236,7.0327,4.9619,A
5.9629,5.2702,8.8289,4.3797,5.5586,E
4.5538,4.9534,1.7345,5.1145,3.5639,C
2.7115,0.7811,7.3254,5.2049,9.4292,D
7.7653,4.9309,8.6355,1.7548,7.6701,E
1.3072,9.2801,7.9659,9.7915,0.0732,D
5.7683,4.0282,5.4471,3.5016,7.2155,E
7.409,2.1891,7.159,2.5795,6.0871,E
7.7477,3.6128,6.2161,5.1824,6.2239,B
6.1772,3.5499,8.7843,6.4314,6.179,E
8.0119,2.6072,7.4464,3.0531,5.9159,E
4.7505,5.7977,5.3645,5.5879,4.6492,A
7.728,3.6164,5.5153,3.24,6.7516,B
4.0865,4.1934,3.7182,5.3686,1.61,C
3.8979,4.883,2.0388,4.9251,3.3547,C
7.8583,4.0865,7.0196,4.2472,5.9299,B
4.9217,3.465,5.4773,7.544,7.5535,D
2.4244,6.0851,3.1628,1.8097,1.4984,D
7.8951,4.0108,7.1264,3.231,4.1954,B
5.6768,2.1812,6.5837,3.5617,7.8313,E
7.8297,2.7071,4.693,3.6246,8.6845,E
8.3242,3.5275,6.8732,3.8675,7.0657,B
6.4467,5.3575,5.5058,7.4113,4.7461,A
8.5766,4.9453,4.7874,2.8117,6.0255,B
8.237,4.531,5.16,1.5369,0.9757,D
6.7915,4.6665,4.0914,4.107,4.5574,A
8.1949,4.5963,5.2337,2.6078,8.3203,B
2.156,1.0322,2.4273,9.7741,3.0176,D
4.5279,4.4694,4.3092,6.6975,5.0656,C
3.0347,5.6749,5.754,4.938,5.3827,A
3.3244,2.9575,4.2852,4.5061,1.8267,C
7.2535,7.7851,6.0559,4.9058,9.4432,A
7.8391,4.2344,5.4041,4.1227,5.4641,E
6.208,3.3463,6.8762,4.8651,7.5983,E
6.1517,3.8221,5.8028,2.1646,4.6975,E
3.0511,8.1284,5.1088,9.187,5.7606,D
5.0037,6.4061,3.8988,4.9004,6.6717,A
4.9118,4.6865,7.1257,4.6331,4.3223,A
8.4688,4.2315,6.5428,4.2,7.0052,B
2.6044,6.3089,8.1757,4.2175,7.4538,D
2.6342,4.1844,2.4063,4.3876,5.1716,C
8.1893,2.9932,6.9602,4.7442,7.3672,B
5.8225,4.0872,7.7732,1.3588,5.0571,D
5.9,7.3632,4.7466,3.7493,5.5358,A
5.6992,7.731,1.0521,8.2359,1.6249,D
5.0975,8.0197,8.9353,1.859,6.1262,C
6.4001,3.6019,7.369,4.0164,4.9964,E
6.0009,4.6274,4.0213,5.4152,4.1596,A
8.7076,4.3466,6.7028,3.9805,6.6773,B
6.6083,7.4061,5.7797,3.7667,6.8457,A
6.436,5.2318,5.086,3.5706,6.0568,B
6.0542,3.1296,7.2216,1.8604,4.9956,E
7.1597,6.8821,5.4508,6.7141,4.3654,A
3.8091,4.8874,5.2122,5.8132,2.8142,C
5.9562,6.8004,4.7369,5.3269,5.0545,A
8.1153,4.8809,5.5222,1.9509,5.9091,B
6.4501,2.7304,6.4833,4.3084,4.7506,B
3.5926,4.4658,4.6962,6.9948,4.8738,C
3.5591,5.6584,7.2082,4.0187,6.8369,A
8.1177,4.1628,7.5235,3.8756,8.5199,B
2.4343,6.7755,2.4523,4.574,6.0923,D
