v,w,x,y,z,class
9.8873,6.3151,2.7133,9.0983,5.7926,C
0.5398,4.3963,7.0502,8.4606,9.2276,D
7.0187,8.0592,6.1186,1.6942,1.7992,D
5.3469,5.162,6.8451,6.8172,2.1871,B
6.8035,2.2304,9.8594,2.086,4.3765,D
8.264,6.3199,5.728,7.5533,4.8066,D
7.9022,6.8188,4.491,8.8159,4.8409,B
7.9848,5.1322,0.9804,2.3417,6.757,D
6.4384,8.2007,3.1984,9.036,4.7632,B
4.3928,3.3514,6.2277,4.2864,0.3619,D
8.561,5.8919,2.0237,8.1418,5.0009,E
2.4765,2.7514,1.4354,2.9155,7.5779,B
1.2181,0.613,4.2981,1.2581,8.163,D
2.6132,5.0766,3.5852,4.5374,5.4392,D
5.8295,4.3848,1.6795,4.4205,1.6084,D
9.6761,2.4899,8.6653,2.4232,0.1356,D
7.7761,7.7921,6.1407,7.5449,5.1438,E
5.141,6.2535,9.2662,4.905,1.3937,E
7.7916,7.7395,3.1566,8.0772,5.135,D
9.0555,4.3943,9.8571,5.0815,5.9263,D
7.1606,7.4177,3.9062,8.4284,5.1221,D
3.743,6.4186,8.2559,5.6993,0.7805,A
4.3019,4.8166,4.454,3.1915,4.9838,D
8.996,0.3576,7.7034,3.4474,9.3132,D
7.8517,7.7025,3.382,8.3189,5.2246,C
7.4108,1.2584,6.0562,9.1099,3.3187,D
2.8507,5.8107,8.1122,5.6705,1.2111,D
2.3623,4.0502,2.5264,1.9107,7.7978,D
2.5292,2.2246,2.5515,1.9266,7.8229,D
7.263,4.3142,8.0995,5.3016,1.4027,C
6.2522,6.0651,2.1606,3.8174,2.422,D
9.9868,9.4136,7.4193,5.4582,6.3282,D
7.0537,4.928,6.5546,9.0227,1.9853,D
6.8015,0.7566,9.6859,6.8425,7.0764,D
7.9892,9.0979,8.8251,4.6599,1.6059,D
5.8139,6.1217,9.9941,6.091,0.5991,C
8.494,8.4067,3.412,8.6087,5.2657,E
9.6518,0.9604,7.0761,5.9409,9.3029,D
6.9471,4.0073,9.2307,6.1566,0.5226,D
5.1427,6.0847,6.4838,5.1844,1.5463,C
3.0228,0.7908,2.4789,7.4679,7.7129,D
7.885,7.9717,3.4994,8.2493,5.0375,C
7.6712,9.2639,3.6094,7.1293,5.7809,E
7.154,4.8544,1.355,9.6557,2.6427,D
8.4249,8.3375,3.521,6.6921,6.2208,A
8.3929,6.8312,4.902,7.7317,5.4229,D
9.2414,3.7323,6.7142,5.2741,2.4493,D
9.2978,7.3157,2.9002,7.686,4.675,C
3.4401,1.7034,2.6396,2.9998,8.8678,D
4.282,3.6632,2.6259,2.9644,8.4293,D
1.2195,1.1949,7.666,0.5028,4.6313,D
2.0957,3.1089,2.5309,3.1073,7.528,D
9.4943,3.595,7.5742,4.4249,1.128,D
5.5007,2.3562,0.6166,7.3164,3.4198,D
5.3668,8.3879,8.8642,8.0828,7.7843,D
1.9135,1.2538,3.0923,2.6292,7.8889,B
2.707,2.2695,2.7714,2.1294,7.5602,A
3.5236,6.2224,7.8446,5.0095,0.1995,A
7.4696,6.7789,2.1587,9.3954,6.072,D
6.046,5.3558,5.4926,5.513,1.2571,E
7.9628,7.402,3.7965,8.1025,5.1317,C
5.7135,2.0037,8.0711,8.2945,9.8312,D
6.8965,8.8787,2.5512,8.3342,5.4222,C
2.0101,1.3188,3.4233,3.05,8.307,D
7.8018,7.5969,2.245,7.1739,4.573,A
