v,w,x,y,z,class
2.4423,5.1866,4.5026,3.3599,5.6246,C
7.0629,6.9963,2.8925,3.0989,3.8555,E
3.2866,5.9664,3.0387,7.9303,3.5043,A
7.7619,4.806,3.1708,1.1037,2.5582,E
6.128,7.6003,3.9418,2.639,3.4529,B
7.7608,5.1098,2.1101,1.9995,2.9076,E
3.3485,4.094,5.1348,5.0746,3.6371,C
0.2362,9.7394,0.0736,0.4039,0.3996,A
7.7026,4.8271,4.2222,4.4443,4.3251,E
6.0592,4.2069,9.2942,4.9949,1.1272,A
7.0392,5.2697,0.5561,2.7987,3.4726,E
7.1417,0.8888,4.6567,3.5299,5.5967,A
5.9128,8.6412,2.2268,4.1775,4.9429,A
2.9225,4.398,3.6203,4.2602,4.5011,C
2.8856,3.9604,5.5263,6.9256,6.7047,D
2.8867,0.5167,5.3763,8.7885,0.1495,A
3.6019,4.6192,2.7288,5.0697,5.7979,C
5.623,5.935,3.6259,3.4946,4.2951,E
2.1246,3.3214,9.5431,0.0491,7.5846,D
3.5839,6.3643,4.2703,5.6178,7.1804,C
7.5556,5.9671,3.0814,3.2409,2.6072,E
5.4487,4.6208,4.7987,4.8334,3.6508,C
4.9687,7.8487,2.5832,2.1061,2.6655,B
1.8127,7.2722,5.8834,4.2366,5.2806,D
5.4037,7.3922,4.7663,1.8051,1.6797,B
3.5939,5.0996,6.1012,4.9963,3.3283,C
8.67,5.4564,4.1065,2.9878,3.5211,B
7.0094,5.2154,4.3763,5.6267,4.812,D
6.1226,6.3794,4.4869,2.2898,5.3281,B
7.4603,7.0863,1.5508,3.1698,2.7997,E
3.4442,5.6576,4.6868,4.001,5.0392,C
2.9033,6.186,7.5118,1.2538,0.1736,A
7.397,6.9864,4.388,2.6885,0.7738,E
1.9567,1.6567,5.0529,4.1182,2.1407,A
5.2521,5.9614,5.9152,7.4076,5.5796,D
3.0944,5.6767,6.8123,5.7567,3.7755,C
6.8954,3.733,7.0083,6.5927,8.0539,D
8.1213,5.2036,5.2204,8.8369,9.1795,D
4.506,1.6776,5.85,6.1528,5.2308,D
5.7959,6.7292,1.6449,1.1303,6.8608,A
6.129,7.9783,2.44,0.129,3.9067,A
6.844,8.2021,4.2557,2.0107,2.9688,B
6.7129,1.4208,1.403,7.051,9.4065,A
5.7145,6.6913,3.8107,5.5198,5.5624,C
4.6671,6.3803,4.882,4.7396,6.4433,C
6.0599,5.7024,4.7101,1.4071,4.3361,B
4.1435,7.2225,4.6832,6.663,6.1575,D
6.4138,4.8189,6.0021,3.4844,6.0868,D
8.462,9.2463,7.704,0.5394,3.6317,D
4.2748,4.3499,3.0187,5.0437,6.8843,C
7.7182,6.1551,2.4537,2.9284,4.4224,B
6.5533,5.7681,4.6229,1.9579,5.589,B
4.8275,5.2722,3.2724,4.2042,4.2307,C
9.5583,8.676,7.126,8.5393,9.7146,A
0.2221,1.7402,3.3974,7.3196,5.9439,A
4.2023,4.4121,4.6355,5.2495,5.3508,C
4.8045,6.3274,3.45,2.4527,4.0903,B
