v,w,x,y,z,class
4.6903,4.7006,2.8717,9.4398,2.6605,D
3.1688,2.2683,5.098,4.5771,1.6071,E
0.0193,3.5228,9.6918,4.1452,7.1581,E
2.6802,1.3435,8.7937,8.8056,5.3185,E
2.4278,1.8471,6.6049,4.9201,2.068,B
5.1196,5.3752,5.8026,2.0583,9.8397,E
0.2198,0.4443,1.6499,5.8924,0.8327,E
2.5643,1.9575,7.0832,4.7604,2.8412,A
9.2782,0.9657,6.2726,8.6827,3.4318,E
2.2422,2.3292,6.6318,5.1898,3.5682,D
3.6805,4.2966,2.3602,8.5367,1.8729,E
9.6424,6.5526,2.2966,0.6868,1.004,E
3.5794,6.8963,7.3705,3.016,7.4956,E
7.5796,8.5426,4.0816,1.7152,9.5569,E
4.9011,5.3317,2.5749,8.1336,5.7655,E
6.1767,3.6028,3.1707,8.2014,4.0773,E
2.548,1.8335,5.3802,5.3488,1.9539,D
4.4716,5.2655,1.5815,9.3645,4.4489,C
7.6649,0.4748,2.5013,8.5443,0.3225,E
8.0561,8.625,5.9731,0.0,7.1963,C
2.7956,8.9082,2.7807,8.2059,0.8684,E
9.2383,7.2743,7.4384,2.8408,8.8431,C
6.4306,2.3694,5.8329,7.1568,2.229,E
7.5961,8.0811,7.5018,2.4544,7.4371,D
7.7319,8.1278,7.2511,2.4876,7.626,D
2.0283,1.7507,6.5006,4.9625,2.115,B
7.0157,4.7859,1.0056,7.3774,2.1245,E
7.7617,10.0,5.7038,2.1431,8.4499,C
2.9601,0.7126,8.0527,5.1602,2.3747,E
4.0049,5.4885,2.9926,7.2677,5.2038,E
7.3695,8.0892,7.8082,2.082,7.7028,D
5.3131,2.493,2.7683,7.9212,6.6809,B
3.9153,4.8156,3.5162,8.4537,4.8573,B
7.5788,7.8975,7.2566,2.2334,7.5236,C
2.2075,1.274,5.9794,4.5743,1.7217,A
4.9589,3.7078,1.4665,2.8296,7.0271,E
8.3696,6.1992,6.8494,1.49,8.3825,E
0.0312,7.9941,4.8681,9.2025,3.5143,E
2.3179,1.8287,6.608,4.5554,2.1076,C
7.318,8.6503,5.4327,2.5798,9.2422,D
7.9682,8.7711,7.3208,1.9717,9.1441,E
2.6843,2.314,7.0998,5.325,0.7022,B
3.5603,8.9962,6.8457,8.1298,9.58,E
8.651,9.6802,5.4882,7.4958,6.2013,E
5.7225,4.8125,3.7151,8.512,2.458,B
2.3552,1.374,4.3418,5.0657,2.5094,B
1.1213,1.6658,7.4488,4.5778,3.1035,B
8.088,7.4122,6.6901,3.55,7.8631,E
3.1281,1.8391,10.0,5.1464,3.9745,C
3.3904,1.9577,6.7483,4.769,1.3297,A
1.849,9.7579,5.2253,2.9071,2.6202,E
5.7723,3.0368,1.0482,8.5699,5.0984,B
3.9349,6.1826,7.8394,7.578,3.7478,E
3.4289,5.0415,5.5151,1.4968,0.8392,E
3.1667,8.0436,8.7342,3.3144,2.7431,E
4.3603,3.5873,3.5692,8.9933,6.1324,E
2.2311,1.768,6.789,4.6959,1.8202,C
7.1444,4.0055,2.8012,7.467,9.1522,E
3.719,1.9641,4.2809,2.704,1.3176,E
8.7462,7.3708,6.9077,2.1111,8.0865,D
4.9336,4.5121,0.7312,9.4385,4.464,A
1.5933,1.3913,6.588,4.7343,1.506,A
5.8956,8.4613,6.9092,0.7239,4.5578,E
10.0,7.6683,8.2183,2.28,5.599,C
2.522,1.5568,7.0021,5.0675,2.884,B
9.1529,3.1141,7.372,0.2541,7.0747,E
2.2756,1.599,6.4653,4.8032,2.1106,E
0.8693,7.4757,1.3316,1.3042,1.8671,E
1.1704,1.6935,6.0489,4.6956,4.3016,E
9.0396,4.0591,2.9239,0.6971,0.3482,E
4.6589,6.1329,2.6729,9.3254,4.9583,A
2.6818,5.1258,3.3403,5.3821,2.6907,E
8.2448,7.8972,8.0674,2.0184,6.6157,D
6.0246,8.1171,8.1219,1.8202,8.2733,E
5.8192,3.5034,7.9441,5.4279,5.3447,E
3.6955,5.0465,2.432,7.9274,6.2616,E
7.7229,8.059,7.2541,2.2889,7.5086,C
7.3097,4.5909,2.4613,8.8771,3.6039,D
6.4881,6.4705,5.718,1.8857,9.5381,C
2.4326,1.7061,6.7084,4.8821,2.0697,D
7.7716,8.4955,7.9321,2.5394,6.7842,E
5.6971,3.7866,2.3334,7.8499,5.3936,A
7.6104,8.0375,7.4276,2.3747,7.5304,E
6.5655,1.1789,1.5182,1.6966,1.7998,E
7.7541,8.2206,7.4196,2.1397,7.559,E
3.5162,3.5823,1.8415,9.8289,3.6236,C
2.598,1.8975,6.2035,4.8683,2.0372,B
2.2079,2.4551,3.8593,4.8562,2.2239,A
4.1407,3.8831,1.3155,8.6408,6.0999,B
5.3369,3.1551,2.4566,8.8684,4.2171,D
