v,w,x,y,z,class
4.5112,4.1771,0.6664,4.8702,3.5116,C
8.0304,4.5229,6.4248,7.7758,7.4848,E
3.6714,6.2904,3.4447,2.7033,4.9691,A
0.8506,2.6648,1.0641,4.2166,6.4495,C
6.6959,3.7863,7.3961,7.2669,7.4366,D
2.97,6.6623,1.6184,2.4736,5.5457,A
3.9257,4.7377,2.9902,4.2685,3.6437,A
9.7062,5.6364,4.9843,6.356,6.9289,E
6.0328,3.7189,5.2962,7.8929,7.2534,C
6.3375,3.7854,4.6085,8.2686,7.5342,A
6.7889,3.6373,0.7168,1.9526,1.1203,C
2.2323,8.6864,5.6921,5.5212,4.1182,A
4.343,8.9209,5.8302,4.508,3.9866,A
7.4667,5.3288,2.4066,6.263,5.6696,A
4.8698,5.0021,2.6078,0.4347,2.9364,C
5.6641,5.4529,7.6317,5.0422,4.6056,C
3.509,8.0329,0.3315,2.1452,6.1686,C
3.0566,9.7782,0.2313,1.6167,8.111,C
0.8798,2.5856,1.3499,1.6162,7.8212,C
7.9947,4.7468,4.0072,6.9331,7.8501,A
3.5208,5.8656,5.5022,3.9143,4.0543,A
6.2105,8.021,2.0089,9.1538,7.8877,C
3.729,6.1254,3.1198,4.5202,3.9005,A
6.2636,2.4997,4.2101,6.6999,6.988,E
4.7332,5.7985,5.1716,4.2912,2.5738,A
4.0403,6.6262,3.2069,2.7978,5.0091,A
6.2218,5.3763,3.6848,7.8769,5.9893,C
1.2974,7.1958,1.1384,9.3671,7.5862,C
6.6415,3.7119,6.4134,3.0456,5.0258,C
6.3354,6.0809,3.7747,4.7418,4.1931,A
6.1378,9.2545,4.5744,7.5318,6.819,C
3.9511,7.4449,3.1887,3.165,3.5728,A
2.5739,9.1049,6.8427,2.6963,7.0751,C
6.6629,2.6795,4.7629,6.7668,9.4127,A
4.2374,6.5211,2.9438,0.1567,6.6753,C
7.5051,5.4813,8.8134,4.325,6.6209,C
3.9859,7.0724,2.5235,5.5378,2.6099,A
7.5058,7.2659,5.9653,2.5429,3.0396,C
1.2249,1.6595,4.9684,5.7585,8.0957,C
7.2789,5.2199,4.3393,2.926,2.177,C
7.703,4.4941,4.5009,6.7439,4.6095,D
5.2218,9.3876,4.6635,6.3717,9.3223,C
6.331,2.8374,6.9895,8.2312,7.066,A
6.1266,7.533,4.7741,2.2095,4.6532,C
3.7034,8.5157,4.9359,4.1421,5.1241,A
3.8228,7.8974,2.1646,3.0023,5.922,A
2.2537,5.9952,5.222,3.038,1.8642,A
2.7863,7.2462,3.7132,5.3137,3.1523,C
6.1121,3.4787,3.5864,6.4869,6.5802,E
5.1646,2.2569,7.5682,9.218,3.6773,C
5.6029,1.6851,4.6639,6.0744,7.2934,C
5.5026,3.3364,2.4323,4.3918,3.7611,A
1.3506,4.1765,4.2736,2.8003,3.9095,C
1.3102,0.4347,6.438,1.6746,2.6985,C
5.6964,5.7974,5.9149,5.3748,6.8868,C
4.2229,4.565,4.775,4.5668,3.9053,A
6.7303,5.4927,7.0338,2.767,9.5693,C
5.8946,1.8041,2.4074,6.8572,7.7913,A
2.6253,6.2986,4.9694,4.6838,2.3992,A
5.183,4.1816,2.5907,4.0281,2.787,A
0.1695,5.041,8.1394,2.8648,9.6663,C
7.0113,4.418,2.4362,3.9808,8.9342,C
8.8402,4.8683,0.9011,5.6213,8.9876,C
7.3663,3.7479,3.9738,6.4108,7.4557,B
3.275,9.1859,2.6063,2.9829,1.7928,A
7.1192,5.4751,8.6009,4.7505,7.8126,C
5.1799,1.7512,0.8859,9.0971,6.876,C
3.2107,6.2866,2.5535,3.9666,4.3049,C
7.9442,1.5617,3.6209,5.5878,0.0187,C
2.6263,7.2162,1.1975,5.1937,5.7532,A
2.2923,6.1084,3.2823,3.2781,4.755,A
1.7289,6.7451,9.3283,8.5271,5.5594,C
3.7644,8.0945,3.7396,1.9726,3.3023,A
9.2809,6.4594,4.1212,6.9112,4.1673,C
7.9404,5.5156,3.7958,4.7434,5.7321,C
4.0828,5.6083,1.5257,3.6581,3.997,A
8.5311,2.6772,1.013,3.2856,9.5802,C
2.9543,6.4354,5.4759,8.8549,8.3962,C
2.8133,4.4685,2.5541,3.8395,5.3366,A
8.7953,4.6528,7.5436,6.6156,6.3554,C
7.018,3.5839,4.7459,7.847,5.2014,A
6.8264,3.0224,4.9698,7.812,6.5397,C
2.4432,8.7884,4.2348,3.1568,4.5554,A
4.7138,9.2534,6.9821,6.3529,6.4803,C
5.6323,7.0368,4.1677,2.0944,3.5015,A
7.4636,5.5526,3.9776,6.2146,8.3077,A
8.8257,3.6777,3.0177,7.2269,8.3283,A
6.9597,3.4364,4.0171,8.1642,8.7093,E
3.0308,8.2324,0.6952,2.922,4.7654,C
6.3627,3.1918,5.5085,6.2136,7.1542,A
5.407,3.4945,6.2839,6.4434,7.0057,A
4.0819,5.598,2.4549,3.8214,3.4003,A
3.9324,8.3633,5.0553,2.4054,2.967,A
5.4324,3.6093,5.0748,5.6079,7.0022,B
4.3883,6.6345,6.0009,3.3567,2.8858,C
8.8705,0.6789,5.2988,4.5513,1.6605,C
7.1256,6.8152,5.7173,5.7256,7.2384,C
3.8993,5.4893,4.9358,4.1037,5.8902,A
6.3624,0.7191,5.128,2.0148,1.8285,C
4.1618,9.8185,5.148,2.4764,1.8411,C
3.2361,1.3677,4.9236,4.4364,8.4661,C
4.6821,1.053,4.8625,5.367,0.0987,C
3.4289,7.1283,3.4554,3.2265,4.6983,A
8.6487,1.258,0.9522,0.7578,1.8598,C
7.3659,8.5799,8.7559,6.7429,0.1966,C
5.5721,2.4663,1.5201,7.8386,6.4865,C
1.2052,4.9458,2.8864,1.2344,5.471,C
4.1835,4.8866,6.461,3.6499,3.3923,C
9.7632,2.0041,5.8278,7.8929,5.172,C
4.5338,3.2154,6.4079,8.493,6.3624,C
4.3071,6.4991,6.4331,3.4813,4.8968,A
8.7257,6.3082,4.2141,6.258,6.9481,B
8.6349,3.6798,4.9063,9.148,8.5053,C
6.6914,5.1295,5.1346,7.8907,9.4273,A
1.2452,2.195,7.3931,7.371,8.0588,C
5.5515,7.2121,4.496,4.4497,2.5451,A
1.823,3.6644,7.3918,5.4087,5.5783,C
5.1922,7.8657,5.0098,3.2332,4.1421,C
2.8948,6.7397,1.0338,3.5712,5.6442,A
1.1675,2.9254,4.4943,6.449,9.2331,C
6.3589,3.6477,4.5195,8.3075,6.9563,B
1.997,4.194,9.6413,3.0821,8.29,C
5.082,8.164,4.4988,2.5631,3.7411,C
6.0707,5.317,2.7867,5.2772,4.5237,C
4.5033,9.3834,2.0286,3.8231,2.2577,A
6.4296,2.0375,1.9891,8.8077,8.7036,D
8.8067,0.4144,7.2183,7.1705,6.0746,C
6.334,3.7432,1.4779,6.2921,6.0065,C
5.5847,0.5643,7.2415,8.6864,4.2165,C
1.164,7.6936,4.7221,6.5198,5.4952,C
4.505,4.3598,4.7916,3.7472,3.8678,A
5.4815,6.492,3.0214,3.7395,4.6722,A
7.0675,5.1214,6.3505,6.939,7.7008,A
3.2012,8.041,0.5323,1.3976,4.3444,A
9.8575,4.7806,4.523,2.5544,2.8945,C
5.4665,6.3307,4.2976,2.044,5.5253,A
6.1209,2.4291,5.4896,5.7461,6.5185,D
3.0627,6.3228,4.2382,3.7559,4.4389,A
0.3847,7.2358,7.3184,5.2335,0.9269,C
3.0244,5.4889,8.2929,1.6429,1.5108,C
5.9227,4.9795,4.3799,6.2834,6.9734,E
2.3671,3.714,4.2709,3.8732,4.6309,C
5.1995,4.8771,4.0756,3.9024,4.6938,A
2.9219,8.6572,5.4434,2.2935,5.5415,A
6.0601,6.7962,2.2628,3.4639,4.1627,A
2.72,6.2393,4.0398,3.9008,5.1774,C
9.0899,8.4148,1.0929,1.4035,6.1772,C
4.4521,0.4369,3.3156,3.2067,1.4607,C
0.0,7.3358,5.9805,2.3871,5.075,A
4.8076,7.0246,3.0811,3.8934,3.889,A
3.6038,7.2202,0.6074,7.9029,9.1393,C
4.3968,8.058,4.5756,4.7625,4.5379,A
4.7137,3.9516,5.4898,6.1595,8.2369,A
3.0453,6.9197,7.0279,3.3862,3.6634,A
9.9078,5.4861,6.6685,5.0905,6.8473,C
4.5755,7.1482,6.4501,1.5723,5.0574,A
5.2963,2.6522,3.1453,6.6154,7.9003,A
1.8184,5.6503,7.1233,8.4643,3.2423,C
9.2105,2.3792,4.5071,0.9279,9.3209,C
2.385,7.9187,4.5051,1.5106,6.701,A
6.817,1.1247,5.4183,7.458,6.7936,A
2.5486,7.0611,6.6989,4.2737,4.9337,A
4.1732,2.3984,5.2276,8.4587,3.2002,C
3.6125,5.4133,4.7013,5.2099,2.5064,A
0.5066,6.74,4.7513,8.7909,3.5805,C
7.8549,3.5654,5.4517,5.5453,8.8074,E
3.3969,8.517,3.6453,3.2711,4.217,A
7.6097,5.4149,5.763,7.4693,4.7634,A
4.8361,6.9331,3.9112,4.5991,3.7236,A
8.9891,0.939,0.2257,9.9125,2.3572,C
5.014,7.1022,7.6339,4.3614,5.181,A
5.9132,6.5047,7.7966,7.5289,6.7564,A
0.8548,2.9393,8.3631,0.6624,8.2224,C
8.642,1.8916,2.0736,0.9517,2.3772,C
2.5721,4.7039,1.9659,6.6705,4.3421,C
7.8925,7.0576,0.989,1.7617,9.2729,C
2.5159,6.8408,3.2502,1.0692,5.0526,A
9.5216,3.116,0.6406,8.2516,6.9334,C
9.5055,1.8295,6.0231,4.0978,3.4329,C
5.6001,2.3736,3.8051,0.0833,0.0433,C
5.8599,2.2794,6.614,3.9612,9.9552,C
5.5981,4.8778,3.3442,6.977,8.4054,C
3.0916,1.7152,3.2801,3.9377,3.5435,C
4.5055,5.9453,1.2725,2.1714,5.5021,A
0.1818,9.871,3.9265,6.0644,5.7033,C
6.6021,5.4363,4.41,7.7588,8.1302,B
8.1761,2.6628,4.5817,6.723,8.2586,A
5.0095,1.3331,0.4467,5.9077,8.0542,C
4.3444,3.5329,5.8501,0.6639,7.8582,C
7.1696,2.1758,7.6501,7.1581,8.6374,C
9.3016,4.6049,6.2796,7.9711,0.2429,C
4.1921,7.4653,3.4441,1.314,5.5108,A
6.376,1.0386,0.6168,2.9692,9.1966,C
5.8223,3.3183,5.4723,7.7448,8.17,A
8.8383,3.7173,5.723,0.3436,7.4505,C
