v,w,x,y,z,class
2.5556,7.7663,5.1419,4.6399,3.6714,E
0.8106,5.2002,8.4465,7.6948,4.0528,E
5.7616,2.5429,4.8242,6.7073,4.4975,B
7.5019,5.1726,5.5132,4.4813,6.5553,B
3.7272,8.2723,5.8211,1.1834,1.3911,E
6.0412,3.9264,5.4048,5.9743,7.008,B
1.7982,7.5279,1.9937,5.2545,3.3015,E
2.3606,2.5443,1.4774,9.9781,3.0946,E
7.6956,5.0084,1.7116,0.5891,5.0045,E
6.2137,2.706,4.9022,5.291,6.0985,E
6.4691,5.0373,4.6001,6.245,3.4096,B
7.0631,3.1985,7.1171,3.0367,6.3366,B
4.1953,6.2774,1.8823,6.418,3.7147,E
8.5322,3.6417,5.7283,6.6989,7.1325,B
1.9053,3.0667,6.8938,3.9975,5.4957,E
6.0754,3.0815,6.3182,7.0656,5.2482,B
7.6224,1.8443,4.854,3.7211,7.2561,B
4.1374,7.4213,3.0913,6.0384,3.0764,B
6.2282,3.7982,6.1854,7.1128,4.8181,B
3.0418,2.0069,3.6449,5.9076,8.4023,E
3.4599,6.4513,1.912,5.0717,1.6852,C
2.3717,9.5888,8.6293,9.3117,0.5191,E
3.1566,9.7822,6.5454,2.4625,9.638,E
3.6211,5.8015,0.0264,6.8459,4.4604,C
6.639,2.2946,7.2852,4.4222,4.7175,B
5.7541,3.1599,6.9925,5.6869,6.6929,B
5.7439,3.6853,6.079,5.4173,5.8897,B
2.5678,5.762,1.9953,5.5972,4.0345,D
8.8368,7.6649,5.4364,6.6998,1.6694,E
5.7692,2.1684,4.8765,5.6037,6.1763,B
6.4126,4.1608,7.3434,6.4322,5.3365,B
5.9846,2.9097,5.3563,7.0248,5.679,B
2.6399,6.5037,3.4722,3.7622,2.1043,A
5.2624,4.4027,0.3781,6.217,1.0572,E
6.9027,3.9581,5.957,8.2222,5.4145,B
5.932,5.6718,6.7157,5.3129,7.7393,B
7.1331,2.8405,7.5908,6.5096,7.3802,B
1.533,9.5551,3.7985,5.7812,2.8583,E
4.599,2.4367,3.6622,4.3666,4.4754,B
0.9771,6.2179,2.1567,4.4477,4.214,D
5.956,4.4725,4.8169,2.1943,6.6016,B
1.6736,6.758,2.2954,9.0365,5.3988,E
3.8516,9.9147,5.2928,9.4391,2.0169,E
3.5222,5.8094,4.3567,4.6643,2.5269,C
2.892,6.4694,1.8229,6.0724,2.9167,C
7.2444,4.8275,3.558,10.0,6.9239,B
4.5025,7.9773,0.0399,8.715,9.6807,E
1.9363,4.5954,3.1148,4.962,5.9418,E
2.4132,5.3917,3.4619,5.7024,1.7299,B
2.3934,6.1789,0.5907,0.1062,2.7842,E
5.9643,1.9244,5.8133,0.939,9.3754,E
6.2959,3.8494,6.8906,7.9771,3.5342,B
5.3175,4.157,5.255,5.6634,4.9551,B
2.7571,8.096,4.9772,0.1171,4.3714,E
1.4748,6.5629,3.2909,3.7379,4.2933,D
2.2399,3.1272,1.9515,5.8342,2.1309,E
5.1081,5.0933,8.0292,4.1333,5.4676,B
4.4433,5.5285,5.9424,7.6703,6.6885,B
3.506,4.9603,3.6167,4.661,3.836,A
5.3867,5.6389,6.587,3.6745,5.6524,B
4.8861,2.9127,6.3636,4.6089,4.8104,B
1.9748,4.941,1.4829,6.7235,2.9113,E
1.1238,7.181,1.1174,5.155,8.091,E
4.9345,5.533,5.9362,2.9121,7.2672,B
4.4715,3.1234,6.269,4.5475,5.8155,B
6.6041,2.7704,6.0521,5.1109,5.3048,B
1.1248,6.8463,2.8048,6.6528,2.2554,B
6.0605,5.7481,5.3943,6.6992,5.2002,B
3.5302,6.6968,1.3422,4.5838,2.9417,B
7.7285,4.1854,5.3059,8.7162,4.2843,E
1.1693,5.2077,3.0525,6.5927,2.8291,A
4.5365,4.4077,7.0151,4.6736,6.475,B
5.79,4.043,5.755,6.5169,6.4919,B
5.2743,7.3464,3.2111,6.446,3.7773,E
7.0153,9.5506,2.4445,3.1762,0.4329,E
8.0771,1.8193,4.4428,0.8664,4.4762,E
2.4404,2.3024,8.8547,1.2458,9.3925,E
4.0285,4.7311,5.5343,7.4224,3.2049,B
3.812,4.1819,0.3061,5.0603,3.1904,D
0.4462,8.2761,4.9113,4.7033,8.334,E
5.838,6.7133,1.2664,3.9024,9.1982,E
6.1332,2.6115,6.1282,4.9612,3.7479,B
6.8113,3.2889,7.1223,7.2159,4.7361,B
6.4111,0.2179,2.7328,7.5829,5.013,E
1.5765,6.6809,5.695,3.624,3.7789,A
7.7828,9.079,8.626,7.8598,4.2149,E
3.4062,5.361,2.3932,5.5479,5.5998,A
4.1612,4.9593,6.4738,8.5949,4.7452,B
6.1422,5.9413,6.127,8.4572,2.5341,B
4.9083,1.3244,6.7329,5.0151,5.1306,B
1.6689,8.8297,7.833,1.105,9.4871,E
7.1486,5.2892,7.5119,6.5605,5.7802,B
6.503,3.2316,7.3349,7.9017,4.2859,B
5.9739,5.6656,8.0362,7.5549,5.675,E
7.4531,2.1051,5.2447,6.8009,6.8822,B
7.4089,3.1463,0.7479,2.213,0.3854,E
2.2891,6.7924,2.32,7.3541,3.1581,C
7.5456,3.6591,6.0959,6.2135,7.1932,B
3.0209,7.293,4.2734,1.3924,3.8077,E
7.8886,2.7451,6.0827,0.8488,2.233,E
4.3497,8.461,3.3014,5.1037,3.6578,C
1.8956,1.3178,4.7769,3.7074,2.5793,E
0.4811,6.9997,8.3309,7.3176,0.5638,E
2.3569,7.3687,5.2662,4.2563,6.2423,E
7.1612,3.7264,9.5023,7.6777,9.6022,E
3.6913,5.2077,5.6832,4.8541,5.5762,E
7.3833,8.006,9.3038,7.8495,2.112,E
5.7818,1.3918,7.8737,3.8897,7.345,E
6.5145,5.7364,9.6957,7.3613,0.4337,E
0.6902,3.1162,6.846,9.2308,3.561,E
8.6254,2.6164,5.6325,6.5253,4.2753,E
6.6749,4.6526,5.5637,5.1272,5.4872,B
3.8494,8.1987,1.3488,4.7353,7.5874,E
