v,w,x,y,z,class
4.052334525883348,4.1562015203488585,7.164747749973081,6.587889441166577,5.9469318249670255,D
3.4055828300755575,2.458906312136566,5.115256660927695,4.256002367237909,5.547343926828392,C
2.724162906528698,4.68393160058342,5.014780000563699,4.783129610612584,5.702084932001848,D
2.195126058468166,4.912679694505688,5.073752196919329,6.48402652160449,4.466151985791774,D
1.7898702095832442,4.081334160677685,5.403231965113125,5.529887147694744,4.131912000675017,D
4.137997180950562,7.201444435263576,4.302032679265409,5.317748772780799,4.8971234376794115,B
3.3120670936487158,3.919173107760095,3.523593776244168,2.9477292523074823,5.449627098880684,A
2.4622858319192065,4.95426513180422,2.8251615094853744,3.7421742849306763,4.498293351286311,A
6.523592379037595,7.921331256408489,5.1017291854091145,5.047175334849305,3.0906553135781465,B
3.5361280229013303,4.249247892355446,1.3296425044444922,4.715552870066876,6.578873841875101,A
2.6650978501355413,5.029395826269401,2.5903725896354572,3.9252033868592022,5.461483063511203,A
3.189320064011241,4.88719560183756,2.5566455921265234,3.487435293930701,4.8022495097427775,A
4.1136508305205854,5.2319187859169505,4.698572660157157,6.477313896024697,5.687306812884866,D
5.507235960010086,4.826766556181482,4.39201347722668,3.6887755283415196,3.419388642967889,A
3.126584710513628,3.6287807863557524,2.914392129511751,5.512391302482551,5.005977890530786,A
3.620524149742138,5.132262590556316,6.081244060737239,8.34574364273058,5.979376065980699,D
2.851128499217924,5.141672776431773,4.911173147582642,4.657458328736129,7.873027033621066,C
4.379313489671045,3.776713985431199,3.1835550886336508,7.461775267399396,5.747076672258392,A
2.1608249294038018,4.642517749540984,5.953117427414348,7.8011306235187075,4.589845768584425,D
4.560234994100874,7.300184596394109,3.660016122178259,1.8167901736466296,2.2562894222801866,A
4.960880491666818,4.877529901430061,2.1214942803931427,5.141207977733845,3.4479045176554877,D
2.4748929514471723,4.646276316290508,4.83959206110659,2.930149904663055,7.34312356567077,C
4.364376570290876,5.346926710103169,5.420984602562639,4.524589873305673,8.201319332682328,D
4.224512922107792,5.306647652922591,5.479690922741167,6.940664599717441,6.849068071453461,D
2.7056828356841116,5.578155369341026,0.8731792017571669,3.3563083196310064,5.436351917204799,A
5.899526548192526,7.418566052294937,4.585499819777305,5.9990255774316585,2.6805925248237377,B
3.583816117654603,5.103818506498118,6.925952768069834,9.81951944414281,6.7515087398325555,D
0.8666661321746365,6.138423254448241,1.0706081364405744,2.4369443962356954,6.494389751217351,A
3.218974630450921,4.68102042018869,4.8058261443638095,4.812371536584092,7.073745221665654,C
6.2016977095369885,6.411240001838736,4.257887542796665,4.534769281118685,4.454085224330438,B
3.1244504321182998,4.385230679261941,3.687131505235464,4.121286153431134,4.415055029567835,A
4.001732729123404,8.193177139096965,4.764095612737373,2.6847527603921804,0.8473836322429129,A
5.281092613729944,5.5852681976601515,1.387503521478639,6.3833917725245275,4.543140400863265,D
3.35763605859686,5.12724644695006,6.297971232477306,4.1397182613589365,7.587797044651965,D
1.510702306837766,4.18136657835632,1.3764155911690854,4.369273100710934,6.1032150121752995,A
2.9824621904042363,4.413002557298125,2.1527050905103406,4.444856413383212,4.638654405297517,A
4.369010833776016,3.600856142075887,4.556560372277185,3.9153988718344306,3.127875031323309,A
4.191478927555595,1.8535467942886972,2.1870889867741075,5.617316426254369,6.96883066490257,A
5.000306675880215,5.560884349810004,6.939580704100917,4.577973554570955,6.094785715881916,B
4.090374724294716,5.165757598485419,5.072611155129853,4.281016496220432,2.4204771831131775,A
2.1983186217499777,3.0459398721631348,2.2414637999415943,5.981649233372707,6.218897706751406,A
1.7606165257974742,4.567126195753993,4.723528116218808,3.1588316590257466,7.212542803251617,C
3.9851836302298524,5.997149305386953,4.460008858476779,4.496672097886985,7.369180205251056,C
1.3495673459730062,4.633709195655496,0.47618102659672124,4.534075260039148,7.639604697629967,A
4.0794663368409845,5.068015389397806,3.566050531522924,7.231930891350748,5.417178544749075,D
3.157233204809664,7.007054801632943,4.535397835028193,2.440989869656654,8.742080919300635,C
2.5507940655557464,4.789649006872582,4.129080741042448,3.1036358917746116,3.431606305913499,A
0.6999396678797596,3.443693272520392,6.272976406373404,5.235925178294834,2.862066162823826,D
5.263250659727081,8.374088796384278,3.1833773791867874,4.447777675284176,3.6065476414236017,B
4.371006066530342,6.489913291516409,4.045103322815341,3.6278776881752126,6.076588429505782,B
2.228690901478188,6.858824233893621,3.993250569786923,4.7807950012755525,7.681676964487397,C
5.116629126768736,3.966384076076019,2.6188430861997816,4.477651455143409,4.119086160629149,A
5.292996527686579,6.480640734955075,3.2898801948517136,8.116704308409645,7.573063153212449,D
3.323735787994715,5.330812360836503,3.8377660309193637,4.155982550957793,3.408200253347356,A
4.514779794700181,7.772841701464674,4.335033125938503,3.8301875486835586,8.64790169184746,C
2.178293028587744,6.584249202451835,2.3379826486822584,2.544046045422452,3.633060460537683,A
6.650132308732985,7.483282060205948,3.9735106296396734,4.017464165285632,4.34802206090561,B
