v,w,x,y,z,class
0.6166,7.3164,3.4198,2.3562,5.5007,A
4.0194,9.2288,5.7669,8.3515,8.9453,A
1.7417,1.2561,9.5127,9.2419,5.4213,A
2.2455,2.0388,7.5906,3.8898,3.7821,A
1.2658,1.9564,6.6856,6.8333,7.2569,A
2.4662,2.2002,7.335,2.478,0.8333,C
7.4987,9.5252,1.4557,2.3351,9.6775,A
3.2916,8.2939,5.1179,7.5674,7.9303,B
3.8271,1.5215,9.7139,0.8621,4.935,A
6.2277,4.2864,0.3619,3.3514,4.3928,A
6.6135,8.9916,7.8107,1.144,3.6199,A
7.5387,5.4091,1.1229,2.6903,6.3961,B
6.8451,6.8172,2.1871,5.162,5.3469,B
2.9183,3.9169,7.4732,3.5774,0.7168,A
9.2657,0.3933,3.1355,8.2138,3.4109,A
2.4982,1.9189,7.5456,2.4039,2.5629,B
3.8884,8.7469,5.0512,9.1002,7.7987,C
4.5118,0.3198,2.5042,1.349,3.7987,A
8.7083,4.1022,4.4259,5.2425,7.918,A
1.2063,8.6565,1.1944,7.3198,4.6815,A
5.574,0.1468,6.5198,0.8953,0.0345,A
7.4772,7.8427,4.9893,6.7963,8.8119,A
3.7965,8.1025,5.1317,7.402,7.9628,E
3.0908,1.5387,9.2761,4.1044,5.4422,A
5.8555,8.4262,4.1333,8.8067,2.9067,A
3.6623,10.0,4.7739,6.8206,8.3451,C
9.8594,2.086,4.3765,2.2304,6.8035,A
2.8345,8.047,4.2777,6.6019,9.7824,A
8.0683,6.2848,1.0414,6.2025,3.6492,B
2.6396,2.9998,8.8678,1.7034,3.4401,A
2.5804,1.7794,7.8603,2.2459,2.441,A
2.6252,8.5735,4.7951,7.7058,8.1904,E
3.5138,0.2691,7.9716,0.7517,3.1047,B
7.3403,7.384,1.5919,4.694,3.5696,E
2.85,1.7908,7.671,2.2901,2.44,C
3.6127,1.873,8.0038,2.981,0.2643,B
4.1153,0.19,5.0116,3.9308,7.3852,A
2.1918,1.9108,7.918,2.6305,2.2972,B
2.7434,2.1025,7.7666,2.4212,2.4764,C
3.0184,2.0604,7.8751,1.6919,2.323,C
4.2981,1.2581,8.163,0.613,1.2181,A
8.5079,0.913,2.3302,5.4473,2.2198,A
4.5804,8.5499,5.1305,7.458,9.5817,A
2.9979,8.4432,4.9325,7.478,7.116,E
8.9518,6.9632,1.4301,4.2277,4.9016,E
3.392,8.1713,5.4446,7.6821,7.8924,C
3.382,8.3189,5.2246,7.7025,7.8517,E
5.1319,2.0059,0.7975,9.9688,6.4857,A
8.0995,5.3016,1.4027,4.3142,7.263,E
