v,w,x,y,z,class
7.6031,9.2826,1.2091,4.1932,3.7145,D
7.4718,4.8865,8.0581,2.0406,3.7101,C
7.6365,7.8589,7.3173,2.5195,4.5053,C
7.0026,6.0185,7.225,3.4104,3.6427,C
7.6994,5.8588,7.9752,4.669,2.7682,C
8.4593,7.3517,7.1218,3.6942,3.8406,B
3.0491,2.9476,2.8711,7.6457,5.7589,A
7.409,6.0871,7.159,2.1891,2.5795,C
1.1462,4.4106,8.9001,4.9893,1.663,D
5.8433,5.3781,5.6726,6.8598,4.0427,E
3.9275,2.8151,0.0,4.431,6.4844,A
1.6725,9.8466,0.0115,6.9657,9.7097,D
8.1416,5.8456,6.6385,5.8357,2.6894,B
4.3361,6.4457,1.9827,0.2861,8.2731,A
4.678,8.1636,4.3284,5.0572,7.1332,D
5.7832,6.8664,7.398,6.0697,5.5815,D
9.0459,5.9734,6.177,3.3978,3.5613,B
1.7865,3.7233,2.9666,4.3114,6.7646,A
8.1,3.1264,6.6123,5.0336,4.0558,E
2.7232,5.1335,3.6267,4.9337,7.5448,A
5.047,3.8094,5.4598,5.6222,5.5784,E
6.199,4.0756,6.562,5.8755,8.0661,E
9.1965,7.9303,6.1257,6.1375,2.8365,B
8.7764,5.8042,7.0428,3.0871,3.9292,B
9.171,4.0614,8.0311,4.3454,5.3261,B
0.5199,0.5144,5.8478,4.4412,8.2863,A
1.4025,9.7711,3.1105,6.6879,6.0026,D
7.0797,3.1838,6.5824,7.1379,7.6009,E
5.5797,2.9221,4.0726,3.8121,9.8274,D
6.9089,3.3118,1.7063,3.0591,6.1648,D
8.4954,8.0388,8.2632,5.6979,4.5877,C
6.952,7.9812,8.758,4.9384,3.9028,C
2.6529,5.1429,2.3238,3.9557,6.0276,A
8.0441,6.6366,4.8681,3.1506,2.2972,B
8.2091,7.3455,6.2893,4.6568,2.7853,B
2.2703,5.4405,3.5384,5.5372,4.8732,A
3.2739,3.7278,1.7287,4.652,6.7776,A
3.5591,6.8369,7.2082,5.6584,4.0187,E
2.8308,9.8884,2.6337,6.9235,8.692,D
2.7994,5.5946,1.3123,7.2583,2.0831,D
6.6083,6.8457,5.7797,7.4061,3.7667,E
7.872,5.9956,6.7818,3.5281,6.0292,C
5.4045,1.2116,2.0884,6.4351,6.7291,A
7.6197,6.6879,7.6391,4.9593,5.1108,C
7.1968,6.3905,6.9895,2.9628,6.0566,C
6.7603,8.451,8.3107,3.4985,3.2725,C
6.5549,5.9688,6.6763,3.2534,4.0478,C
5.9518,6.6858,4.4216,6.5546,5.5663,E
7.2354,6.7985,6.5672,4.1118,4.8497,C
4.7392,7.5074,6.5435,6.7058,4.4354,E
5.1295,6.3813,5.3563,7.8927,3.7799,E
7.0079,5.8176,7.0292,4.1406,3.5618,C
6.5195,6.1807,3.8123,6.0905,5.8541,E
8.5269,6.9818,6.172,5.1233,4.2746,C
8.0199,6.7583,6.496,2.9612,5.5126,B
5.4107,6.9658,2.9802,2.6513,8.6106,D
4.6649,3.7342,5.4892,7.4471,6.6992,E
4.6263,3.921,3.2327,6.596,5.0809,E
9.4367,9.6999,9.5726,1.1671,9.0878,D
7.999,7.0334,6.1745,4.7128,3.1946,B
8.9176,10.0,6.314,4.4918,5.7145,C
8.3197,6.4668,5.4911,3.1909,4.371,B
5.1573,5.0962,2.2303,5.3218,3.6368,A
4.3262,5.5097,7.3288,5.6257,5.8803,E
4.0415,6.1464,6.279,6.2677,6.0276,E
8.0512,5.89,6.147,4.1501,3.9016,B
7.5484,8.7211,5.2732,4.7906,4.4744,C
4.0621,6.3712,4.8007,5.1063,6.2505,E
4.8399,0.1753,4.2066,2.6823,4.4391,D
5.7237,4.3152,3.9219,7.2353,3.5922,E
7.3769,7.5518,6.1034,3.6522,2.8935,C
6.3402,3.1451,6.0187,7.4129,5.6605,E
5.375,4.7038,5.8722,7.6292,3.9499,E
4.8956,6.2202,3.8806,6.5419,4.3889,E
7.5093,8.1626,6.5181,2.7679,3.4627,C
3.8289,4.1259,3.9687,4.0426,3.8303,A
5.7197,5.535,4.0111,6.0488,4.765,E
6.498,7.7727,6.994,4.4537,4.4434,B
7.3196,7.0301,7.7848,3.1208,4.4536,C
6.2197,5.2124,5.6843,3.8807,3.9349,C
4.9855,4.0471,5.2337,7.3059,3.0803,E
0.6045,1.2837,5.8259,4.5766,4.951,A
7.7733,6.3657,6.4209,2.3442,2.9933,B
8.1307,6.1047,5.7516,3.8282,1.4969,B
5.5269,9.8811,6.1472,3.6164,5.5068,C
4.9851,4.337,4.9238,8.0073,4.3135,E
7.7689,5.1366,6.0479,3.3576,3.2124,B
1.9585,8.6915,3.3646,4.1106,1.5516,D
4.1325,4.3146,3.946,3.7331,6.2088,A
2.8197,3.1387,3.2148,4.7848,5.0446,A
4.6023,5.7214,6.0441,5.8132,5.6557,E
7.176,6.5538,8.2881,3.1731,5.327,C
5.2764,5.9179,7.6804,5.4708,5.0487,E
1.9351,3.9987,1.3654,5.2784,3.1323,A
2.4813,0.608,8.5927,9.2696,4.5427,D
8.2363,3.6432,3.0598,3.3987,4.9233,D
8.0158,1.6533,0.7738,6.6861,0.4951,D
1.1127,1.2846,8.1646,7.9786,2.3827,A
5.4081,3.2602,6.7174,6.2206,5.4034,E
5.0081,6.4282,5.8051,8.1605,3.7632,E
9.2501,8.2769,6.8104,3.8305,1.4503,D
4.0362,9.9663,7.9259,2.8023,0.7934,A
5.8628,7.7631,7.2381,4.1061,5.2367,C
2.6165,0.7462,4.0257,7.7058,0.6439,D
7.1707,8.7757,7.6407,2.0818,2.2446,C
4.3822,2.8196,5.7297,6.4161,3.6357,E
3.2355,0.236,4.7199,4.1263,6.5311,A
5.8253,6.0959,5.4445,6.0285,3.1163,E
7.5664,7.9817,6.8236,4.0354,2.6009,C
7.379,5.022,7.48,4.0534,5.9563,C
8.3865,6.3079,5.0013,5.3079,3.5194,B
1.2138,3.4071,6.1801,4.6146,0.5275,D
8.6077,6.0443,6.1815,4.4306,3.0486,B
8.4646,6.1501,5.6974,3.754,4.6792,B
4.3234,2.8042,4.2158,6.0435,5.8053,A
0.5964,6.8418,9.7681,0.7877,9.0858,D
6.2231,2.4978,8.4413,0.8814,8.8238,D
4.0132,5.8293,4.9951,4.6553,5.6009,A
5.9204,3.7096,7.5528,5.6922,7.6994,A
4.8895,6.0647,1.1227,9.3538,4.0349,A
6.8521,9.0932,8.0379,5.0755,3.2497,C
8.9588,6.013,4.1449,3.5537,3.5004,B
6.2942,4.3254,7.1423,1.2703,4.1517,D
5.3706,5.0974,4.8656,6.1529,3.7625,E
7.4625,7.43,6.8981,4.3879,3.6222,B
7.2013,6.5274,9.4439,2.9608,4.7303,C
4.3201,2.5246,2.657,5.4338,6.5973,A
4.6785,6.387,2.4197,1.1111,1.5722,A
9.4559,6.4761,5.9229,3.8278,4.1277,B
5.8051,5.5377,4.9501,4.319,5.5407,E
1.8954,1.1909,3.5196,3.6917,9.6073,D
8.7191,7.3341,5.0134,3.1124,3.9075,B
7.1688,3.716,6.8297,4.1516,5.1086,C
7.6541,7.9857,6.707,3.2591,4.4804,C
4.587,5.016,5.0151,5.4793,6.4389,E
3.2006,4.4144,3.5715,4.3372,5.9119,A
5.8887,7.6463,7.1681,2.8623,3.5622,B
1.2599,3.4945,9.1068,9.8238,0.0992,D
8.1949,8.3203,5.2337,4.5963,2.6078,B
7.2073,8.9905,7.6135,2.6041,3.4167,C
6.9354,5.2073,5.1688,6.601,3.7218,E
5.2507,5.6404,3.3777,5.6339,7.2999,E
7.725,7.2289,5.1076,5.8775,1.892,B
7.0205,9.5295,2.7856,8.1558,3.4646,D
4.6507,5.3377,5.9387,5.0163,5.9407,E
3.3653,5.2967,5.6063,2.2558,5.5762,A
6.1396,7.2344,7.0217,3.2674,5.0228,C
2.6804,4.0561,6.6026,9.7779,8.2598,D
4.4976,6.483,6.258,5.7092,2.5949,E
6.6255,6.2956,5.5348,5.9527,3.3808,B
6.3912,8.0885,6.1194,4.3584,3.8859,B
6.6759,4.5519,5.0291,5.7564,5.4056,E
8.5328,1.3895,3.2818,5.631,5.4076,D
0.6374,3.1225,1.9708,9.1648,0.074,D
7.2269,8.0792,6.6054,4.9824,3.4908,C
4.3049,3.2469,6.1258,8.3672,7.0429,E
6.6832,6.8181,7.9786,3.6159,3.1284,C
7.4086,6.3909,5.999,3.3834,2.7737,B
8.1557,7.1528,8.5832,2.4644,5.2444,C
9.4261,5.0482,4.6729,5.272,2.8276,D
0.6741,5.2397,8.917,7.4126,7.0328,D
3.5179,5.7324,3.0255,5.1816,4.115,A
4.2957,6.7201,5.2792,6.6781,4.0589,E
7.0657,7.6543,7.1247,5.6053,4.2068,B
0.6097,0.4596,1.8511,9.8383,9.0215,A
3.4295,2.6824,2.4377,3.4648,6.0197,A
9.3013,6.9735,6.9275,5.2875,1.6861,D
5.3126,2.383,6.4839,8.2019,4.7443,D
6.7209,8.0276,6.9348,3.0776,5.3172,C
7.3932,9.4622,4.5935,6.6813,4.2379,E
8.0551,5.5411,6.9571,4.7779,4.3849,B
2.833,2.8303,3.7115,6.2304,3.2528,D
6.207,4.3093,4.6827,7.2187,3.0286,E
8.0884,7.7428,5.7386,4.3216,3.6833,B
3.7222,4.2369,3.0389,7.1958,2.6597,E
7.9367,7.1135,6.3794,3.0782,3.7431,B
3.0291,2.3781,3.9527,5.3629,7.5536,A
6.3918,5.1048,5.0239,6.2197,5.1034,E
7.604,5.0918,5.0756,2.2172,3.1285,B
1.1054,4.1214,4.0522,0.7251,4.4766,A
5.8911,4.5235,6.7038,5.8643,3.7684,E
7.3611,6.4782,6.7542,1.7132,3.5763,C
5.3241,2.9395,4.8692,5.9135,6.9104,E
8.0449,8.0446,7.7912,3.0047,3.7861,C
7.1376,6.4655,5.5871,3.7954,2.0776,B
5.0189,5.0113,6.3432,3.9797,5.5516,E
7.6963,5.8985,5.4539,4.6486,5.7609,C
7.3989,5.6006,6.0635,4.1804,2.8131,B
2.7115,9.4292,7.3254,0.7811,5.2049,D
1.9745,7.3172,0.448,4.1757,8.393,D
6.2285,7.9727,6.7655,4.3061,6.3471,C
7.3104,5.6743,5.8082,3.6374,4.7655,B
5.4132,4.5695,6.2086,4.4664,5.5966,E
4.6019,3.7938,3.5523,3.9321,6.8965,A
8.5073,4.6309,6.1262,4.7819,3.8836,B
6.276,6.1205,10.0,3.0817,3.4575,C
6.8891,6.9404,7.6743,3.3291,2.7685,B
6.453,5.4601,3.196,7.6329,6.2516,E
7.7591,6.8807,5.5951,3.94,3.4869,B
3.9448,4.3514,4.6685,5.1998,3.9904,E
4.3471,6.5013,5.5246,6.2588,2.2251,E
7.3482,6.4462,6.2043,3.6563,3.8071,B
7.9642,6.4542,6.6906,3.6804,5.2424,B
9.5938,6.6359,6.7888,3.6848,2.2989,B
5.9161,4.5622,4.2837,5.6835,3.5563,E
5.2284,1.7806,2.205,5.4509,7.3969,A
6.9134,6.6762,6.1882,3.3238,5.4136,C
8.0923,7.3424,5.7304,5.5588,3.6911,B
8.2896,1.1543,8.8494,1.0517,0.1149,D
4.4935,5.2171,3.1631,2.5635,5.7387,E
4.7979,9.7007,7.5479,9.3326,5.6995,D
7.734,6.6294,6.484,1.9625,3.5595,B
8.8697,3.1392,8.3551,4.2041,3.2708,D
6.938,5.53,6.3136,3.7174,4.7391,C
6.8603,6.7023,6.1041,4.0562,4.4311,C
5.3558,4.1925,5.0647,6.0225,3.1052,E
8.8002,5.0137,8.2248,3.8621,3.8572,B
3.5073,5.0167,5.4402,5.9286,5.1796,E
6.3819,7.4703,6.5625,5.3753,2.4909,E
6.5734,5.4442,5.9198,7.0715,4.5502,E
3.8612,7.3058,7.2649,5.329,8.2632,D
4.96,8.4957,3.7923,4.0313,2.21,A
3.1638,4.6687,5.5447,7.7834,3.6146,E
6.2037,5.8822,2.5323,2.8976,4.8178,A
6.4984,8.372,6.0859,4.1219,4.8507,C
7.8502,6.2616,5.7246,3.7766,3.9358,B
7.029,1.9838,6.8764,8.0825,5.2807,E
6.3887,6.2232,5.8047,7.2467,5.7657,E
8.1983,2.5495,6.8425,5.1834,1.3337,D
0.7417,0.375,3.0463,1.4022,7.4509,D
4.0803,4.8725,9.0432,9.7879,5.2421,D
