v,w,x,y,z,class
6.0775,6.3705,4.5909,7.2129,7.4416,E
4.7739,10.0,3.6623,8.3451,6.8206,D
4.6512,8.1665,4.6198,8.0461,7.452,C
2.533,5.9945,7.1988,0.8478,2.8556,A
4.1352,0.9321,9.2197,3.7295,1.7247,A
1.2225,5.8821,1.7597,2.8371,6.8526,A
5.7809,7.1293,3.6094,7.6712,9.2639,B
7.6734,2.1155,2.7705,2.5064,2.3777,A
3.4198,7.3164,0.6166,5.5007,2.3562,A
7.918,1.9108,2.1918,2.2972,2.6305,C
5.1221,8.4284,3.9062,7.1606,7.4177,A
0.5226,6.1566,9.2307,6.9471,4.0073,A
7.9417,4.6248,4.1974,0.1603,4.8804,A
5.2246,8.3189,3.382,7.8517,7.7025,E
1.5919,7.384,7.3403,3.5696,4.694,E
5.4229,7.7317,4.902,8.3929,6.8312,A
5.2599,8.2828,3.1373,8.2189,7.8403,D
7.4202,1.3497,4.5673,0.7578,2.682,C
0.5991,6.091,9.9941,5.8139,6.1217,E
5.1285,8.0974,4.991,6.8694,7.7024,C
1.3173,9.0343,3.7274,6.5682,0.7218,A
4.4296,7.5726,4.486,7.4253,5.6821,C
0.6355,4.7345,8.4185,5.5511,5.5284,D
5.0799,8.1529,3.3951,7.932,7.5722,E
0.1995,5.0095,7.8446,3.5236,6.2224,D
1.0067,6.4127,6.4308,3.8676,5.6397,A
8.9756,8.0946,3.5355,4.9606,0.4821,A
4.9838,3.1915,4.454,4.3019,4.8166,A
6.6856,1.9564,1.2658,7.2569,6.8333,A
4.7007,2.0913,2.6254,8.9,4.2232,A
6.5506,7.6854,6.779,3.543,7.3726,A
9.2953,9.5505,6.1884,7.4991,0.8932,A
6.8772,0.6295,1.6605,4.4557,1.288,A
2.3651,6.6129,2.0232,7.2311,7.2418,A
5.4392,4.5374,3.5852,2.6132,5.0766,A
7.7666,2.1025,2.7434,2.4764,2.4212,D
1.128,4.4249,7.5742,9.4943,3.595,A
5.8203,1.7523,2.0459,2.6108,1.658,C
4.1076,9.5557,8.3501,9.1673,9.7802,A
5.2441,8.1637,3.4408,7.9226,7.8116,C
1.8664,4.6683,7.4251,4.2345,5.0989,A
1.0414,6.2848,8.0683,3.6492,6.2025,C
1.6059,4.6599,8.8251,7.9892,9.0979,A
9.8312,8.2945,8.0711,5.7135,2.0037,A
5.3041,8.232,3.211,8.1798,7.7689,D
8.3222,3.6999,0.0669,5.4983,5.8368,A
6.9577,7.9892,8.4865,3.4327,6.8497,A
9.3894,4.2188,4.5627,2.9403,4.7591,A
7.8229,1.9266,2.5515,2.5292,2.2246,A
8.0086,1.0816,1.4449,6.3725,5.1439,A
8.6958,2.5243,8.6684,8.1329,9.1307,A
7.6139,8.5043,0.3586,4.834,3.0112,A
2.6427,9.6557,1.355,7.154,4.8544,A
7.8107,0.9837,1.7057,0.2106,3.414,D
7.3278,0.2889,2.6885,0.0,2.6546,D
7.7821,1.7625,2.932,2.5696,2.364,C
2.6363,1.9173,7.9954,1.5393,5.3697,A
4.1333,8.4262,5.8555,2.9067,8.8067,A
5.4446,8.1713,3.392,7.8924,7.6821,D
0.1993,7.3227,0.5404,4.0053,2.0782,A
0.3619,4.2864,6.2277,4.3928,3.3514,A
8.785,1.4079,3.0168,2.7634,2.5405,D
1.3937,4.905,9.2662,5.141,6.2535,B
3.6632,9.5099,3.9799,7.1268,8.7633,B
7.5602,2.1294,2.7714,2.707,2.2695,D
8.5032,4.9585,4.4849,9.1608,6.5711,A
1.1391,0.9296,6.3131,5.6997,5.1016,A
7.4503,1.8891,2.909,2.6075,2.1644,A
7.9165,1.7931,2.8027,2.6349,2.1786,C
5.5921,7.6829,0.0772,0.9614,9.1253,A
7.7709,2.8766,3.8937,1.5162,5.0427,A
8.0815,8.7189,7.6395,3.964,8.229,A
7.5779,2.9155,1.4354,2.4765,2.7514,C
7.1704,6.2922,8.5335,2.9729,5.0411,A
1.4444,6.196,8.9023,3.118,7.1463,B
0.0757,7.707,2.8678,0.6999,2.1847,A
7.9716,0.2691,3.5138,3.1047,0.7517,C
4.8398,9.2874,1.9473,7.6253,7.0399,A
5.0914,8.0996,2.6833,7.1906,6.7184,E
7.7854,1.6128,2.6684,3.2872,1.4309,D
7.8477,0.5951,4.1207,2.1243,3.4729,C
6.5198,0.1468,5.574,0.0345,0.8953,A
8.1798,1.8829,1.8781,1.7267,3.9754,A
1.4633,5.7034,7.6398,8.1271,6.3195,A
6.1157,5.8964,6.3598,3.2981,0.8782,A
8.7363,4.5248,6.2047,1.5498,2.1314,A
4.4204,5.3179,5.0193,6.8857,1.3028,A
7.8603,1.7794,2.5804,2.441,2.2459,A
1.9853,9.0227,6.5546,7.0537,4.928,A
6.2217,8.7204,0.9851,8.6203,8.8838,A
7.7968,2.5227,1.7969,3.0918,2.7967,A
7.5906,2.0388,2.2455,3.7821,3.8898,A
7.2111,2.5207,3.8507,0.7599,3.537,C
5.9263,5.0815,9.8571,9.0555,4.3943,A
2.3302,0.913,8.5079,2.2198,5.4473,A
5.231,8.0423,3.2517,8.6703,6.6096,B
4.8364,7.0831,3.7821,4.1863,3.9332,A
5.0512,8.7469,3.8884,7.7987,9.1002,D
8.5024,1.3299,7.4069,1.2044,2.5127,A
7.7679,3.3747,2.101,4.384,3.3828,C
5.2911,8.3542,3.2287,8.1127,7.6442,D
7.7843,8.0828,8.8642,5.3668,8.3879,A
5.0375,8.2493,3.4994,7.885,7.9717,E
8.307,3.05,3.4233,2.0101,1.3188,A
7.528,3.1073,2.5309,2.0957,3.1089,A
7.8898,2.1218,2.6553,2.5749,2.2236,D
5.1317,8.1025,3.7965,7.9628,7.402,E
9.2761,1.5387,3.0908,5.4422,4.1044,A
5.4938,8.8474,5.8457,7.3231,9.0317,B
5.0116,0.19,4.1153,7.3852,3.9308,A
5.2868,8.0099,3.409,7.7976,7.6674,D
2.8432,7.6306,4.1671,7.771,3.5694,A
8.0283,1.2289,2.6792,0.8559,2.0318,A
9.2276,8.4606,7.0502,0.5398,4.3963,A
7.7978,1.9107,2.5264,2.3623,4.0502,A
3.812,3.4831,8.9329,2.9003,0.308,A
0.6746,3.8671,7.3271,5.0417,5.3411,B
4.8536,8.1609,0.0,6.0255,6.8719,D
7.9122,1.9869,2.7897,2.686,2.411,C
7.8569,0.0,4.2962,1.5501,2.2383,D
8.4852,0.3623,9.0375,0.5039,7.1819,A
7.4778,1.986,2.5769,2.8056,1.4098,A
1.2917,5.4651,7.6922,3.2204,4.0085,B
8.3245,1.8457,2.6034,4.0095,2.2514,D
8.3034,8.8211,8.4818,8.2002,3.4345,A
5.0588,7.0642,4.6815,9.6594,5.7468,C
4.7951,8.5735,2.6252,8.1904,7.7058,E
7.72,2.3317,1.7817,4.401,0.0,D
6.45,2.5878,3.3099,2.1369,1.912,A
7.7111,1.941,2.7459,2.4914,2.2771,D
2.6231,6.3667,9.281,3.9682,4.8371,C
5.0881,8.3263,3.3438,8.1641,7.6556,B
7.8107,8.9916,6.6135,3.6199,1.144,A
7.13,4.7217,6.9922,2.1983,4.1468,A
3.6419,6.1405,6.8963,5.9827,0.8703,A
6.2626,7.0604,3.0498,0.9914,1.7829,A
7.0764,6.8425,9.6859,6.8015,0.7566,A
1.2111,5.6705,8.1122,2.8507,5.8107,A
7.5169,1.7928,6.2565,8.6549,5.4619,A
4.5721,6.4966,2.0559,4.6553,4.1808,A
5.077,7.7337,1.8242,8.3846,8.5986,D
1.8702,1.0038,3.1543,0.42,6.4397,A
5.2396,8.0425,2.9168,7.1588,7.4357,B
2.7323,4.5115,7.0074,4.7962,5.9951,A
8.51,3.8008,3.1506,1.6175,1.6304,A
4.5061,7.7998,4.5683,9.3171,6.6467,D
2.2056,6.9106,6.8727,2.5769,5.0302,A
0.7805,5.6993,8.2559,3.743,6.4186,D
2.0678,6.0723,7.9515,5.0597,4.3548,A
8.163,1.2581,4.2981,1.2181,0.613,A
5.4257,8.726,4.0206,8.2783,7.7925,B
5.1179,8.2939,3.2916,7.9303,7.5674,C
8.4578,1.24,1.6263,1.3674,2.1363,C
7.1592,2.7257,2.5616,1.1569,0.7617,D
1.2571,5.513,5.4926,6.046,5.3558,B
6.3172,5.5492,4.1215,2.672,1.2382,A
2.3396,8.0677,2.8163,1.5883,9.7589,A
5.5552,7.2821,4.3031,8.9838,8.8819,D
4.8066,7.5533,5.728,8.264,6.3199,A
0.8222,8.0616,9.2602,5.8338,4.6667,A
0.4613,3.4034,5.1687,0.5621,1.1708,A
5.4403,8.2844,3.3159,8.0909,7.926,B
3.8495,7.5703,3.198,9.1609,8.234,C
5.1248,7.9375,3.3603,7.9638,7.6559,D
8.0142,3.6268,0.4477,4.4133,1.1387,A
8.2086,1.6593,8.3725,0.6634,8.7416,A
4.9325,8.4432,2.9979,7.116,7.478,E
9.9363,6.2381,3.3471,8.0858,0.3267,A
3.3187,9.1099,6.0562,7.4108,1.2584,A
3.1355,0.3933,9.2657,3.4109,8.2138,A
8.7877,4.4976,9.142,7.1198,0.9108,A
4.9343,8.626,5.6582,7.4906,7.6448,E
9.0257,2.8942,5.1664,3.8521,2.3389,C
3.311,4.4446,5.8701,0.9888,9.8217,A
1.2261,6.0215,9.4423,4.8717,3.816,D
2.1547,6.4732,9.4422,5.0154,4.8937,A
7.4516,8.515,1.3606,8.918,3.3392,A
2.0726,4.9535,7.568,3.7384,6.3045,A
1.6225,5.7638,10.0,3.5799,5.365,E
1.9753,5.8018,4.8908,1.8967,4.1573,A
7.9013,6.6092,3.0013,7.9254,5.9667,A
5.135,8.0772,3.1566,7.7916,7.7395,A
5.2813,7.3276,3.6655,4.5402,9.3612,B
5.7669,9.2288,4.0194,8.9453,8.3515,A
7.9802,1.0454,2.4785,0.9793,2.7253,A
6.757,2.3417,0.9804,7.9848,5.1322,A
0.5795,6.0559,8.4608,6.6251,4.8747,C
0.6979,9.1932,0.7445,9.8384,1.465,A
8.435,2.3114,4.5531,6.7608,5.5644,A
4.9988,7.9971,3.112,8.0459,7.792,A
7.335,2.2002,2.4662,0.8333,2.478,D
7.8751,2.0604,3.0184,2.323,1.6919,D
7.296,8.0359,5.7191,8.6824,6.281,A
9.7139,1.5215,3.8271,4.935,0.8621,A
1.5463,5.1844,6.4838,5.1427,6.0847,E
8.0369,3.5882,2.5842,2.4115,1.8737,A
3.0077,1.9414,9.966,4.7729,3.9132,A
0.5602,5.2994,7.1283,7.3395,5.3097,C
7.4732,3.9169,2.9183,0.7168,3.5774,A
1.4557,9.5252,7.4987,9.6775,2.3351,A
7.7129,7.4679,2.4789,3.0228,0.7908,A
8.2848,1.4574,5.9184,0.4431,2.4204,A
0.4071,5.3245,7.4477,4.8766,5.4927,C
1.6084,4.4205,1.6795,5.8295,4.3848,A
8.0861,5.8433,0.4042,3.2889,1.3095,A
4.8102,7.6708,3.3682,6.4318,7.7578,C
6.9774,6.204,5.1611,9.4984,4.7944,A
8.0038,1.873,3.6127,0.2643,2.981,C
7.2076,4.6727,2.2531,5.0453,3.4007,A
2.1501,6.2134,7.6666,4.6064,4.3029,B
5.7926,9.0983,2.7133,9.8873,6.3151,E
5.0194,6.7877,5.1332,5.7025,7.4137,A
5.3123,8.3598,5.7304,8.5151,7.8069,E
1.7992,1.6942,6.1186,7.0187,8.0592,A
6.7539,2.4152,1.0116,3.8907,4.4714,A
6.3282,5.4582,7.4193,9.9868,9.4136,A
2.4493,5.2741,6.7142,9.2414,3.7323,A
1.7941,1.0918,7.2193,9.1316,7.2044,A
2.5042,0.3198,4.5118,3.7987,1.349,A
0.7975,2.0059,5.1319,6.4857,9.9688,A
2.0788,7.507,7.2317,3.3191,4.6869,E
9.3132,3.4474,7.7034,8.996,0.3576,A
4.8435,5.8822,6.0989,4.3017,3.9909,A
10.0,1.375,4.0269,2.8037,1.9439,D
0.8413,1.6706,1.8027,9.194,4.2336,A
0.5615,5.4879,9.2688,5.536,5.0664,B
0.6456,6.7463,6.9446,5.1138,4.8693,D
7.5456,1.9189,2.4982,2.5629,2.4039,C
4.7632,9.036,3.1984,6.4384,8.2007,C
5.4222,8.3342,2.5512,6.8965,8.8787,E
1.488,5.1875,6.2849,7.542,4.2775,E
1.4185,5.8259,9.39,3.2924,4.5928,C
9.3029,5.9409,7.0761,9.6518,0.9604,A
2.6226,5.2141,8.9944,7.8755,2.9843,A
0.5682,5.0686,8.2044,4.3813,5.8224,E
0.9459,5.1064,3.8817,4.4836,2.0205,A
7.0229,1.9165,3.2487,3.3936,2.7109,C
5.1438,7.5449,6.1407,7.7761,7.7921,B
9.5127,1.2561,1.7417,5.4213,9.2419,A
0.1711,6.4177,8.1585,6.3764,6.4838,D
1.3592,6.1169,8.6845,3.9001,5.8593,E
7.5124,1.8722,2.7489,2.374,2.2681,C
4.3765,2.086,9.8594,6.8035,2.2304,A
0.0,5.8443,7.8379,4.4495,3.8604,B
7.6085,2.0976,2.532,2.593,2.1518,A
1.1316,6.8449,7.5434,5.7829,4.6631,C
4.8409,8.8159,4.491,7.9022,6.8188,C
4.6179,4.8742,6.6597,7.3093,7.3182,A
0.1356,2.4232,8.6653,9.6761,2.4899,A
6.072,9.3954,2.1587,7.4696,6.7789,A
5.372,8.3991,3.4018,8.0587,7.9478,E
6.5569,2.444,4.3913,3.0192,0.3696,D
9.3522,8.5253,0.4704,6.8426,1.3436,A
4.675,7.686,2.9002,9.2978,7.3157,E
7.4606,1.5045,2.0679,3.2158,2.2284,A
5.7291,7.0953,5.1743,9.1496,10.0,D
8.4293,2.9644,2.6259,4.282,3.6632,A
5.8548,6.4772,0.3082,2.8419,9.9807,A
3.8833,8.8734,3.2629,6.3536,5.7878,A
1.9826,7.0995,8.111,5.9866,5.5036,B
4.9893,7.8427,7.4772,8.8119,6.7963,A
1.1229,5.4091,7.5387,6.3961,2.6903,C
1.4161,5.5759,6.0043,6.2256,4.7308,D
7.8889,2.6292,3.0923,1.9135,1.2538,C
7.0929,0.2421,4.7747,7.3798,8.151,A
8.1143,3.5295,4.282,0.4619,3.5119,D
8.2145,2.2248,2.7118,3.9007,1.9746,C
7.9816,2.1028,1.9326,3.3843,1.7552,C
1.4027,5.3016,8.0995,7.263,4.3142,E
1.1944,8.6565,1.2063,4.6815,7.3198,A
4.6313,0.5028,7.666,1.2195,1.1949,A
2.1871,6.8172,6.8451,5.3469,5.162,C
2.422,3.8174,2.1606,6.2522,6.0651,A
9.7459,6.8859,2.628,2.9253,0.8471,A
4.4259,4.1022,8.7083,7.918,5.2425,A
5.1968,8.401,3.5347,7.8894,7.7244,A
4.2777,8.047,2.8345,9.7824,6.6019,A
7.671,1.7908,2.85,2.44,2.2901,D
5.4719,9.3535,2.83,10.0,7.4502,C
5.0009,8.1418,2.0237,8.561,5.8919,B
1.4301,6.9632,8.9518,4.9016,4.2277,E
8.8678,2.9998,2.6396,3.4401,1.7034,A
7.5389,1.93,2.8042,2.3542,2.1805,C
7.6253,1.9625,2.5724,2.4696,2.3896,A
8.88,3.1566,7.1292,6.2347,8.3659,A
1.005,4.6323,9.1364,7.0932,4.7725,D
7.0072,0.7821,2.464,1.7119,1.4744,D
7.9156,1.9656,2.9554,2.6979,2.2551,A
6.2208,6.6921,3.521,8.4249,8.3375,D
5.0223,8.2434,3.2145,7.8122,7.547,A
6.984,3.1037,2.6295,2.5044,6.4206,A
0.2037,3.7767,7.3838,7.9549,3.6997,A
1.7986,6.3972,6.8293,5.9227,3.8233,A
8.7511,2.5516,2.3771,2.5672,2.0121,A
4.573,7.1739,2.245,7.8018,7.5969,D
5.1305,8.5499,4.5804,9.5817,7.458,A
5.3044,8.3065,3.9511,5.6984,8.8296,A
5.2657,8.6087,3.412,8.494,8.4067,B
1.9063,4.8451,8.4061,4.7595,5.6573,D
0.7769,6.0731,6.8754,7.1046,5.1271,C
