v,w,x,y,z,class
4.3543,1.6228,6.7706,9.8705,7.1333,C
7.5329,1.0246,1.6275,9.5125,6.6619,D
9.1715,6.6295,5.7147,2.4449,3.0923,C
5.491,5.3302,6.859,1.4104,6.8551,C
2.6377,2.1436,7.3271,3.6614,3.062,C
5.448,6.7461,8.3278,3.2011,8.1208,D
7.475,6.9985,7.4503,2.1959,7.2995,C
6.4799,5.9766,1.8723,9.8829,9.7731,C
0.0,4.8152,2.5907,7.5085,2.366,C
2.0619,3.1281,4.8842,7.5436,3.7866,B
7.9958,7.9384,2.4158,6.737,6.317,C
2.3598,4.195,4.1055,6.9605,3.037,A
6.5253,1.6483,2.5002,5.6234,6.3205,C
3.6659,4.0395,0.485,4.9572,7.7996,C
6.8,1.4867,0.8521,9.7847,4.607,C
5.5055,9.1363,9.1992,2.0058,9.0257,C
2.6418,5.3518,8.5352,3.2695,7.1336,C
3.857,2.8011,3.6283,5.6052,4.5935,C
4.0945,8.0281,9.7578,6.5692,1.65,C
5.5833,1.0596,2.0593,8.2123,6.2126,D
0.2805,7.8222,4.3763,2.6682,2.3066,C
6.3031,1.8907,1.5989,8.315,5.7653,E
9.162,7.947,9.5081,2.1766,10.0,B
2.2696,3.6817,2.8685,7.7065,3.499,C
7.2343,2.1367,1.5584,9.0284,7.4292,B
2.0283,4.5378,3.3877,7.0609,5.5096,B
7.9509,8.5727,9.7839,3.0288,6.2242,C
1.2965,4.625,2.7208,7.2847,2.6115,C
4.4756,7.079,7.0127,6.7156,3.1979,C
6.0731,4.3702,7.2102,5.646,2.1931,C
3.2675,9.6629,4.7624,8.5606,5.9285,C
5.1008,8.3442,6.8497,3.9321,9.3883,C
6.946,7.6343,7.9106,1.6134,5.5094,A
2.0452,3.7632,4.4921,6.9689,2.0356,C
1.1123,4.6034,4.2959,6.6668,2.9321,B
0.2566,9.8911,5.5122,4.8528,6.6331,C
4.8407,0.4746,8.6097,1.0543,6.4679,C
2.5847,8.7317,2.8487,7.2878,0.1419,C
3.8216,1.4505,1.8362,9.333,8.8203,C
0.2136,2.5301,7.7955,8.5116,8.4478,C
8.7565,2.2709,2.2381,0.1306,9.726,C
6.9621,9.5356,7.2283,2.0425,7.8137,A
8.1589,1.5023,1.8864,8.7641,8.2458,C
2.8566,0.7614,6.479,0.4137,4.9303,C
7.2423,8.5835,8.4876,2.2904,7.221,A
6.4825,5.757,9.629,3.0832,6.3264,C
4.6487,2.1978,0.6666,9.3457,8.625,D
5.3637,3.7156,7.9404,5.5374,7.0928,C
7.1442,8.8097,8.5527,2.2804,7.2434,C
0.2291,4.4135,3.8661,8.2264,2.4525,B
1.1149,3.9478,4.1231,6.0385,2.0759,B
5.8986,9.434,8.277,4.2238,6.9756,B
10.0,3.3297,1.3971,8.4612,7.6543,A
7.5345,8.6051,8.4499,2.2628,7.4078,D
9.3584,6.0986,9.5302,9.5597,9.6978,C
7.3518,8.3808,8.7519,2.0069,7.4281,D
6.115,1.9491,2.2206,8.8245,7.5838,D
2.4737,4.2074,4.1585,6.8003,3.0093,B
3.4428,4.2926,3.0399,7.332,1.4351,B
6.7457,9.7772,6.8887,3.1118,4.5006,A
1.555,3.3589,0.0678,6.6153,8.6174,C
5.1076,3.3547,3.7925,9.0124,6.2237,E
4.149,1.0178,7.9693,4.3147,3.0124,C
0.4737,4.0824,9.4357,4.9826,6.929,C
0.3769,0.9968,4.2137,4.738,0.3076,C
6.2617,8.4583,10.0,2.3811,6.1983,A
8.9467,6.7854,8.1998,9.8257,4.6474,C
1.9553,9.8496,8.5793,0.5208,8.1028,C
2.427,4.2199,4.1009,7.105,2.6954,C
5.6396,0.2491,0.9537,4.3905,0.7975,C
2.713,4.0835,4.1077,6.8246,2.6267,B
7.5826,8.3768,8.565,2.1692,7.4224,D
3.1921,3.435,3.6542,6.882,2.1315,C
2.3417,3.9755,3.7183,6.9572,3.0492,A
4.33,2.1162,6.6728,4.007,7.3134,C
5.181,2.1872,2.4904,7.1463,7.4707,C
0.4518,6.5476,3.9175,2.2278,9.3487,C
3.2989,8.6187,6.372,7.1515,1.6387,C
7.2564,3.1323,2.3828,6.0144,8.9338,B
6.9429,6.9949,8.1566,5.9587,1.643,C
3.7722,1.2346,4.096,7.8928,5.1733,C
6.5944,9.734,8.5622,2.3875,7.3644,C
7.9753,4.8102,9.8468,2.7302,2.0792,C
2.4144,4.022,3.9232,7.1043,2.9749,B
3.2203,4.2972,4.3015,7.1283,3.1202,C
6.698,3.2141,2.4885,8.399,7.8985,B
4.1301,8.9679,3.5011,3.1976,3.1095,C
7.3542,8.8107,8.4336,2.1765,7.2848,B
7.3411,2.1506,1.1493,8.1259,7.7897,C
6.4795,0.2623,8.8539,8.4425,4.5085,C
4.0733,2.7363,2.1247,8.4503,8.692,B
0.9259,4.2741,5.3304,6.4237,2.5887,B
4.7075,7.7816,4.5326,4.1862,5.3349,C
1.5391,5.7615,6.448,7.6924,7.8718,C
2.5505,6.1965,3.014,8.405,2.974,A
2.5356,4.1854,3.8213,6.8014,2.7778,C
2.6019,4.0945,4.072,6.7332,2.8387,C
9.4992,6.5681,7.5159,2.0085,8.6015,A
2.7113,4.1476,4.0911,7.1298,2.9005,C
7.2094,3.2223,2.1407,9.5615,4.718,E
1.343,4.4364,5.3728,7.5531,2.4944,C
3.6821,0.6601,2.6671,7.6698,5.5209,C
2.1523,3.5861,3.5701,5.7562,3.0511,C
8.7323,1.1671,2.8685,5.8781,5.9105,C
7.1187,8.4058,9.0951,3.0197,5.5111,E
0.3123,2.7068,5.6025,2.3766,5.0259,C
7.5868,8.7091,8.4705,2.4359,7.181,E
4.1313,8.1763,3.0558,6.0516,4.8274,C
1.5496,3.813,2.6974,5.8261,2.4024,A
9.4242,8.7286,8.6234,3.1006,6.9448,E
7.0031,5.3779,0.7059,0.2496,8.9133,C
4.3004,9.5527,2.0246,9.2512,9.6261,C
5.5127,2.8504,1.619,8.7889,9.0303,A
8.3859,3.0021,2.4241,8.6454,5.3959,E
2.1876,5.906,2.5738,7.9929,0.5645,B
7.5659,9.0541,7.86,0.323,4.7254,C
6.3553,8.4394,8.7066,3.5178,7.6109,C
7.1077,9.9637,8.8203,1.8596,6.466,C
9.9488,0.3673,1.4696,8.3569,6.2684,C
3.2325,3.5851,4.4076,6.0416,2.8828,C
3.3278,4.4594,0.6196,5.1872,2.4074,C
2.4182,5.0837,3.5433,5.9196,3.7422,A
2.4309,4.0905,3.9511,6.8871,2.7765,C
7.1152,8.5843,8.6824,2.2355,7.4614,E
7.2781,8.6284,8.3593,2.1981,7.0306,B
5.9006,3.0214,1.1278,8.5792,4.534,D
5.5775,1.5731,2.7353,8.5979,5.707,A
1.5436,0.5376,2.712,7.5883,1.5115,C
4.1637,3.2581,3.1374,5.9514,1.4008,A
3.2457,6.3839,4.0054,3.8796,4.8014,C
8.5522,1.1694,1.0853,3.5385,8.2382,C
7.197,8.5268,8.7159,2.4432,7.1166,C
1.8354,3.1856,6.7347,7.9359,5.235,C
4.3085,8.3896,9.7548,9.7928,8.4322,C
6.4778,7.2554,9.6891,3.8216,9.8877,C
3.0855,7.9209,7.7847,9.6603,6.7658,C
4.0706,6.194,1.4203,1.6571,7.9672,C
7.3012,8.5023,8.7032,2.3559,7.2059,B
2.4603,4.272,3.6842,7.2108,2.842,C
8.3404,8.7408,8.3778,2.7196,8.6459,C
6.4437,8.5212,7.9533,3.7173,7.7394,E
8.9438,4.8033,2.4844,1.479,2.9025,C
7.4576,8.7324,8.6483,2.0322,7.099,C
0.2701,2.7582,2.7444,7.2893,2.4065,C
3.3338,4.3954,5.3602,8.4726,3.1727,A
2.778,4.1601,4.0138,6.8967,2.8652,A
5.8021,1.3594,7.7229,8.7933,2.1984,C
4.5901,6.2516,7.7492,8.1182,7.228,C
6.6372,2.4547,0.5595,8.7218,6.1733,C
1.6266,3.8521,4.4917,7.6165,3.1468,C
7.7568,7.0701,7.9103,4.6357,2.9814,C
7.4646,8.3955,8.638,2.3696,7.4008,B
9.0759,9.6342,5.9607,8.1759,9.309,C
6.9513,2.9565,0.7466,9.8328,6.5318,C
7.3475,8.366,5.6765,9.3243,4.4922,C
2.3967,3.2374,4.3106,6.7723,0.5142,B
2.5172,3.9868,3.8251,6.7819,2.808,C
3.0903,3.9516,3.955,5.8377,3.3079,C
8.9526,0.0364,7.7298,2.9596,3.5802,C
4.2789,5.0668,2.9248,9.3402,2.172,A
5.9941,1.9638,4.0342,6.1417,6.8187,C
9.816,8.0696,9.7031,3.7304,3.3188,C
7.5845,0.9344,1.3189,8.7866,7.1829,B
1.5802,9.544,8.3467,8.0159,8.1419,C
8.9684,8.7799,8.9815,3.8915,5.2029,B
9.6311,9.3941,2.912,2.9045,9.6532,C
2.1546,2.6752,1.2484,7.1037,3.185,A
2.7931,4.2752,4.1586,8.9265,0.1532,C
7.519,2.8931,2.1238,1.0443,4.7673,C
7.2094,8.4511,7.6504,1.6466,6.7464,D
4.536,2.2349,1.5517,8.736,6.4124,B
6.637,6.4073,8.3843,4.9545,5.622,C
3.8963,4.7735,4.7656,6.3578,3.4601,B
8.4316,5.4418,4.7871,1.8633,5.6844,C
6.12,2.5049,0.5664,9.1442,8.5623,E
7.7705,8.6994,8.8194,1.3558,7.0193,B
2.5359,9.8397,8.7738,6.5529,4.2544,C
4.0945,6.3631,9.0109,9.9856,3.5005,C
6.7925,9.6243,7.2157,2.175,7.5793,C
7.6156,9.5299,8.7035,0.0,8.5554,E
6.2876,7.8567,8.5113,5.3204,5.3592,C
1.3504,4.4874,3.3309,7.2786,4.091,B
6.2229,1.0679,1.1112,9.081,6.3552,B
5.3352,2.5469,9.7215,5.017,5.3607,C
7.5305,8.6287,8.4185,2.2795,7.1531,B
6.7277,9.165,8.9075,2.3176,3.9316,C
2.592,6.6585,5.2182,6.8534,0.0146,C
7.249,2.6257,6.5,6.4254,3.3334,C
8.321,9.918,7.7604,5.4733,5.1893,C
7.0777,4.0591,3.7738,1.2428,2.1482,C
0.8452,3.3104,2.3125,6.4701,3.0546,C
4.7715,4.8718,1.7603,5.2884,9.4613,C
1.9448,4.7739,5.3149,8.134,0.7656,C
1.9381,3.0824,3.2352,7.525,1.5799,C
1.734,4.349,2.3269,7.0257,2.819,A
2.2434,3.9635,3.6945,5.5872,2.521,B
9.6382,0.1081,8.2296,2.9853,2.9804,C
5.6471,3.4369,2.3418,8.3537,5.6326,D
6.7386,1.914,2.5745,8.766,7.0302,D
5.6294,2.5008,1.2256,8.7494,7.6458,B
9.9888,9.2253,8.6886,0.9432,7.4629,D
9.5872,6.0551,6.9265,5.1327,3.852,C
5.0802,2.8153,8.6552,6.1058,0.6733,C
0.0887,2.1345,3.4915,3.4894,7.3892,C
4.3678,1.2453,2.4546,4.7347,4.5094,C
3.1921,2.2642,6.4298,1.554,0.3442,C
5.8068,2.1486,0.4036,9.2544,8.6645,D
6.5441,7.5409,8.2296,1.9974,5.7314,B
6.5596,4.6619,1.1115,1.8485,3.4344,C
5.7258,9.7332,9.3404,3.001,7.8788,B
9.6837,2.2996,7.6149,5.3163,6.9285,C
6.1323,3.0946,1.0337,8.7343,6.1503,C
7.3175,1.8279,1.3515,7.9338,6.0598,C
6.6152,2.7784,1.4037,10.0,7.7611,E
5.6159,7.9606,7.4141,1.4363,6.6286,A
2.083,5.5321,6.1401,1.3882,4.6739,C
3.0735,4.4778,9.7279,4.5618,1.6034,C
1.5692,3.1697,3.245,5.7632,0.3472,C
8.1647,9.6818,6.9478,2.155,6.8554,E
7.3481,8.4876,8.6361,2.3365,7.0684,D
3.2677,3.7884,4.4886,6.7436,3.7148,C
4.5498,10.0,7.8866,1.3226,5.8429,D
6.0375,7.4612,8.978,3.0907,5.9673,D
1.5669,3.3904,3.8202,6.9771,0.0,A
7.4758,1.0808,8.7244,1.4754,5.4985,C
7.1001,1.6072,3.5757,6.9594,6.106,A
5.4783,1.2701,0.1182,8.728,6.5934,B
3.9128,0.8859,9.7162,6.5201,6.6894,C
6.5876,8.2842,7.7094,2.3949,7.192,A
2.0773,2.6776,4.0252,8.2287,4.1999,C
7.1453,2.084,0.7381,7.7714,8.3555,E
6.7195,1.0696,1.6826,9.3247,8.4559,A
0.5409,2.0155,6.4463,0.6946,2.3569,C
7.1386,8.7521,8.4189,2.0639,7.0268,D
6.2339,3.4824,2.8281,9.5242,5.2023,A
6.066,3.2292,3.1703,8.9161,5.4071,B
4.5594,9.1873,9.0896,2.0024,5.0663,A
1.2686,6.1513,2.693,5.7817,3.6732,C
6.5226,9.5884,8.6561,1.7949,7.238,E
9.4967,4.7988,8.2894,9.7077,2.1454,C
5.7366,2.7887,2.2519,9.0179,7.12,E
5.4698,0.0,2.175,8.5502,8.2448,A
7.778,8.8504,7.5743,3.1665,7.2695,E
6.5841,1.2118,0.7828,8.358,5.6428,C
1.6495,1.4331,3.7069,7.3288,6.5234,C
7.2986,8.9912,8.5475,1.1001,8.6544,D
4.9887,4.7327,4.4894,7.4213,1.7694,A
7.3126,7.7551,8.5358,2.1656,7.7507,E
5.7592,8.2859,8.1523,2.8199,7.533,B
3.5097,4.6436,4.679,6.1598,2.5212,A
4.4442,7.5,5.498,5.6393,7.9718,C
7.3113,9.9105,3.8287,4.1929,8.4814,C
9.1805,2.3624,1.7054,8.5822,7.2329,C
7.5708,8.69,8.4211,2.064,7.3149,A
1.0929,3.6392,3.176,7.3831,5.8858,A
1.1481,4.0276,5.1247,7.2645,4.2737,B
7.5224,7.4205,7.4646,3.9406,5.8868,C
6.4357,2.5176,0.4513,8.5717,7.5933,A
3.1658,4.5307,4.5515,8.0519,3.4088,C
6.1099,2.4831,6.3665,4.0836,0.3925,C
8.5933,3.9232,3.962,0.0991,0.7055,C
7.8214,3.1551,1.6626,9.8442,7.9219,C
2.2069,4.7,3.4899,6.9746,3.0838,A
6.0229,2.3418,2.2764,2.2659,0.3562,C
1.035,2.937,9.5794,3.0144,2.3982,C
6.253,9.3968,9.7417,2.6746,7.7636,D
5.6567,7.5999,7.0892,2.1088,6.1473,E
8.8609,9.5293,3.9978,8.138,6.1122,C
8.0827,1.5764,2.0074,9.2559,5.048,D
0.8575,7.7584,6.2161,3.5376,0.3372,C
1.8,2.475,2.4339,7.2549,3.846,B
6.9043,9.4895,8.743,0.8866,8.5535,D
2.7795,4.3755,3.9586,6.8227,3.0642,C
2.7777,9.887,9.8727,3.9286,0.7108,C
8.0944,8.7279,8.3952,2.4585,6.7086,A
6.7296,8.6724,9.2214,1.8921,4.5717,E
8.2283,4.1953,5.8793,4.8805,1.9741,C
4.9174,1.2546,8.0272,2.4311,5.5844,C
7.9537,1.5228,0.0117,8.1255,7.1324,E
2.4508,4.3972,4.0843,7.1552,2.9477,C
5.9793,4.0595,1.9707,8.246,5.9921,A
7.4165,8.5967,8.4033,2.3654,7.3696,C
5.8058,8.1254,9.8355,2.0103,7.4639,B
1.8547,8.191,6.4618,3.3415,0.55,C
7.1727,6.7938,9.2051,2.1479,6.4449,D
7.8634,7.995,9.6906,2.7981,6.7271,D
4.1807,2.7785,5.1671,2.0664,2.789,C
3.3993,4.8015,1.4295,8.9625,0.9364,C
4.1758,1.097,0.1922,3.8099,3.2148,C
0.8294,9.5937,4.6336,0.7128,8.7607,C
2.7663,4.0477,4.051,6.8742,2.6206,C
6.8306,1.9688,7.8181,5.5542,3.8778,C
7.2629,9.6229,7.858,1.4567,3.756,B
6.5529,1.4584,0.0,8.5439,7.8738,D
2.7453,4.3905,3.9443,6.7259,2.8018,C
3.7694,2.4458,3.8988,7.0677,1.018,A
2.6338,9.4182,3.8589,2.2036,8.4751,C
1.2991,4.6113,3.6461,7.8476,3.2553,B
5.4421,1.4095,2.7559,7.5589,4.139,C
2.4688,3.9469,3.9615,7.1501,2.7165,C
