v,w,x,y,z,class
2.3351,3.6932,5.0336,2.2466,5.8188,B
3.934,4.2542,2.3581,4.7834,4.6188,C
7.2454,1.7077,9.9141,7.8317,3.963,E
3.0832,2.8893,6.8493,3.1247,5.0699,B
5.9213,9.7997,3.7738,5.9109,5.4569,E
3.739,4.2571,4.0199,4.1145,6.7568,B
6.7047,6.9256,2.8856,5.5263,3.9604,D
4.845,0.6233,1.427,1.5665,4.6186,E
3.2348,2.1696,6.2178,6.924,3.7758,E
5.8588,5.3039,6.6002,5.4059,4.4078,D
4.5848,4.0061,7.3,3.2809,6.7058,B
5.7921,4.4969,5.537,5.8879,2.7874,C
3.1212,1.7748,5.6015,3.331,5.7768,A
4.0349,3.5039,6.1256,4.575,5.8453,A
7.6564,4.9924,4.8119,7.3884,3.6568,D
0.5708,7.2885,9.2189,2.6746,4.7951,E
3.259,4.5867,3.6752,4.9682,5.3205,C
3.4745,4.2206,4.2634,0.9467,7.605,E
3.5239,0.5441,6.1722,4.0771,5.8723,A
0.975,1.9866,7.052,3.9046,3.7788,B
6.1996,3.5745,2.5094,4.9861,4.5954,C
2.9168,1.9983,5.772,4.1958,6.8052,A
7.9022,2.6388,7.9696,6.0637,5.6093,D
0.5318,7.1996,9.0894,1.331,5.7217,E
4.1178,3.7963,7.1024,7.4677,5.1822,D
2.0068,8.2372,3.4211,3.7901,6.5133,E
4.075,1.9122,5.9295,2.7344,8.7964,A
3.5332,1.6803,6.8091,4.5089,5.629,A
9.1033,0.7284,8.7656,0.4188,9.6718,E
0.1534,8.3275,3.0343,9.9885,0.2903,E
3.6304,2.3375,7.1637,3.3893,7.0239,A
9.0313,6.6905,6.8961,5.217,5.4808,D
1.3469,3.039,7.1847,3.8455,4.8088,B
4.4831,1.6265,4.7639,0.3448,4.603,B
5.48,9.8613,0.7712,2.3977,6.0967,E
2.6522,2.3172,6.5241,2.6225,5.4452,B
3.0335,2.3468,6.6858,3.8381,6.0383,B
3.6508,4.8334,5.4487,4.7987,4.6208,C
3.4305,3.736,6.6825,3.1545,6.5738,B
3.1202,3.1573,8.0974,3.563,5.9463,B
2.8337,2.6954,6.3848,3.5878,6.685,A
7.9795,3.1893,2.2244,7.8197,5.4773,E
